time,renshu
287,2
288,0
289,0
290,15
291,49
292,64
293,93
294,32
295,27
296,100
297,134
298,146
299,190
300,190
301,105
302,47
303,215
304,236
305,213
306,231
307,201
308,66
309,46
310,44
311,220
312,206
313,251
314,223
315,113
316,46
317,227
318,233
319,235
320,240
321,221
322,89
323,58
324,249
325,293
326,254
327,309
328,267
329,125
330,75
331,287
332,299
333,296
334,320
335,275
336,105
337,63
338,306
339,321
340,305
341,372
342,318
343,105
344,69
345,264
346,328
347,284
348,42
349,57
350,52
351,302
352,346
353,320
354,317
355,360
356,312
357,96
358,55
359,379
360,358
361,333
362,387
363,370
364,132
365,55
366,379
367,359
368,378
369,426
370,385
371,128
372,68
373,422
374,412
375,380
376,419
377,415
378,198
379,102
380,436
381,420
382,448
383,436
384,437
385,183
386,91
387,489
388,489
389,474
390,480
391,394
392,153
393,93
394,510
395,503
396,504
397,512
398,490
399,191
400,108
401,456
402,96
403,504
404,454
405,497
406,268
407,96
408,530
409,512
410,526
411,569
412,523
413,189
414,91
415,571
416,529
417,538
418,766
419,587
420,200
421,110
422,630
423,635
424,637
425,651
426,614
427,244
428,121
429,675
430,630
431,632
432,676
433,571
434,225
435,141
436,608
437,610
438,599
439,615
440,571
441,0
442,160
443,614
444,673
445,543
446,53
447,59
448,123
449,709
450,729
451,671
452,668
453,692
454,717
455,279
456,151
457,691
458,681
459,788
460,733
461,590
462,59
463,55
464,45
465,48
466,70
467,101
468,129
469,626
470,608
471,653
472,691
473,657
474,673
475,617
476,239
477,135
478,678
479,631
480,639
481,682
482,329
483,306
484,186
485,683
486,650
487,645
488,665
489,661
490,258
491,0
491,0
