time,renshu
367,2
368,0
369,0
370,0
371,0
372,0
373,1
374,0
375,4
376,2
377,0
378,9
379,9
380,6
381,6
382,15
383,19
384,29
385,32
386,44
387,38
388,42
389,59
390,50
391,52
392,60
393,52
394,51
395,62
396,58
397,61
398,70
399,65
400,45
401,41
402,57
403,54
404,67
405,68
406,62
407,67
408,75
409,64
410,78
411,96
412,86
413,90
414,74
415,97
416,86
417,81
418,84
419,71
420,53
421,67
422,70
423,80
424,73
425,83
426,81
427,64
428,43
429,70
430,75
431,87
432,91
433,84
434,78
435,60
436,85
437,107
438,83
439,96
440,101
441,105
442,69
443,85
444,94
445,120
446,41
447,50
448,64
449,93
450,88
451,90
452,112
453,87
454,106
455,88
456,93
457,128
458,120
459,104
460,94
461,118
462,66
463,49
464,57
465,63
466,91
467,79
468,74
469,105
470,107
471,95
472,105
473,110
474,115
475,123
476,94
477,76
478,107
479,111
480,94
481,97
482,109
483,97
484,76
485,107
486,100
487,122
488,116
489,114
490,86
491,84
491,84
