time,renshu
132,66
133,115
134,120
135,101
136,105
137,114
138,116
139,135
140,135
141,97
142,6
143,0
144,0
145,97
146,113
147,124
148,105
149,116
150,135
151,142
152,120
153,126
154,111
155,108
156,120
157,105
158,114
159,134
160,120
161,97
162,82
163,132
164,138
165,140
166,138
167,177
168,187
169,168
170,173
171,147
172,166
173,137
174,163
175,141
176,169
177,186
178,136
179,170
180,139
181,137
182,163
183,172
184,185
185,177
186,144
187,149
188,100
189,130
190,186
191,195
192,179
193,192
194,205
195,193
196,173
197,193
198,137
199,200
200,222
201,92
202,43
203,1
204,0
205,155
206,185
207,161
208,170
209,22
210,53
211,14
212,2
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,1
244,3
245,46
246,111
247,84
248,82
249,83
250,121
251,123
252,106
253,6
254,91
255,127
256,114
257,107
258,109
259,114
260,103
261,62
262,128
263,131
264,149
265,137
266,156
267,139
268,130
269,146
270,153
271,129
272,169
273,166
274,191
275,158
276,174
277,227
278,190
279,180
280,135
281,134
282,193
283,197
284,246
285,259
286,205
287,193
288,195
289,198
290,189
291,200
292,230
293,216
294,258
295,254
296,196
297,247
298,302
299,328
300,259
301,258
302,284
303,229
304,248
305,309
306,272
307,212
308,161
309,147
310,265
311,303
312,287
313,293
314,322
315,337
316,326
317,361
318,321
319,313
320,340
321,357
322,322
323,388
324,305
325,340
326,367
327,377
328,337
329,309
330,362
331,366
332,380
333,430
334,428
335,411
336,381
337,418
338,436
339,454
340,493
341,392
342,452
343,397
344,414
345,483
346,424
347,324
348,247
349,234
350,341
351,360
352,393
353,419
354,481
355,452
356,459
357,448
358,499
359,518
360,581
361,546
362,524
363,462
364,504
365,458
366,473
367,488
368,456
369,407
370,451
371,469
372,530
373,514
374,473
375,486
376,530
377,724
378,557
379,551
380,495
381,502
382,563
383,456
384,340
385,61
386,8
387,4
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,117
476,240
477,359
478,351
479,358
480,358
481,375
482,305
483,370
484,416
485,408
486,414
487,417
488,452
489,416
490,375
491,383
491,383
