time,renshu
157,18
158,14
159,25
160,11
161,24
162,28
163,33
164,20
165,21
166,19
167,35
168,21
169,43
170,31
171,32
172,33
173,23
174,35
175,38
176,37
177,28
178,27
179,35
180,33
181,26
182,57
183,14
184,18
185,21
186,28
187,37
188,37
189,34
190,30
191,26
192,36
193,26
194,35
195,40
196,65
197,46
198,35
199,38
200,28
201,42
202,39
203,48
204,46
205,29
206,31
207,38
208,28
209,40
210,43
211,40
212,46
213,37
214,26
215,27
216,43
217,32
218,43
219,38
220,40
221,36
222,35
223,11
224,9
225,21
226,15
227,7
228,4
229,5
230,4
231,5
232,12
233,20
234,17
235,8
236,9
237,15
238,20
239,20
240,26
241,11
242,26
243,21
244,33
245,35
246,35
247,31
248,33
249,20
250,27
251,36
252,41
253,18
254,1
255,1
256,33
257,26
258,51
259,40
260,6
261,0
262,0
263,18
264,32
265,57
266,56
267,50
268,36
269,36
270,35
271,42
272,43
273,57
274,52
275,34
276,28
277,54
278,40
279,60
280,61
281,62
282,60
283,43
284,41
285,30
286,35
287,77
288,63
289,41
290,41
291,38
292,53
293,48
294,70
295,68
296,63
297,61
298,61
299,65
300,64
301,85
302,84
303,76
304,57
305,50
306,65
307,55
308,76
309,65
310,56
311,34
312,46
313,53
314,39
315,51
316,76
317,42
318,55
319,54
320,65
321,60
322,109
323,84
324,68
325,54
326,56
327,55
328,60
329,75
330,86
331,68
332,70
333,70
334,73
335,81
336,91
337,72
338,78
339,73
340,78
341,79
342,90
343,107
344,93
345,63
346,69
347,68
348,81
349,89
350,60
351,62
352,60
353,67
354,70
355,69
356,62
357,106
358,77
359,83
360,88
361,64
362,86
363,88
364,125
365,102
366,71
367,73
368,63
369,80
370,93
371,103
372,94
373,88
374,76
375,49
376,75
377,80
378,113
379,91
380,80
381,64
382,56
383,51
384,72
385,55
386,71
387,43
388,58
389,57
390,46
391,53
392,83
393,71
394,59
395,38
396,49
397,53
398,49
399,78
400,76
401,71
402,59
403,80
404,43
405,54
406,97
407,94
408,62
409,61
410,65
411,58
412,72
413,77
414,74
415,56
416,86
417,77
418,70
419,79
420,107
421,81
422,78
423,73
424,69
425,71
426,60
427,106
428,96
429,61
430,62
431,60
432,66
433,99
434,107
435,94
436,84
437,63
438,68
439,69
440,95
441,119
442,72
443,68
444,69
445,82
446,95
447,104
448,97
449,88
450,51
451,82
452,62
453,76
454,100
455,120
456,104
457,74
458,71
459,85
460,67
461,109
462,119
463,103
464,85
465,105
466,103
467,104
468,73
469,72
470,74
471,81
472,64
473,79
474,60
475,87
476,127
477,109
478,58
479,75
480,96
481,83
482,81
483,101
484,85
485,73
486,61
487,73
488,78
489,109
490,141
491,106
491,106
