time,renshu
112,1
113,0
114,0
115,0
116,0
117,0
118,1
119,0
120,0
121,0
122,0
123,0
124,2
125,8
126,17
127,38
128,12
129,0
130,0
131,0
132,6
133,11
134,14
135,9
136,0
137,0
138,0
139,0
140,0
141,21
142,16
143,0
144,0
145,0
146,0
147,0
148,3
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,23
169,42
170,10
171,18
172,11
173,13
174,29
175,58
176,28
177,25
178,17
179,14
180,27
181,37
182,62
183,59
184,9
185,21
186,20
187,42
188,63
189,61
190,49
191,33
192,17
193,14
194,12
195,29
196,54
197,44
198,20
199,23
200,18
201,19
202,44
203,69
204,62
205,16
206,26
207,26
208,23
209,32
210,53
211,54
212,38
213,30
214,36
215,19
216,38
217,70
218,53
219,29
220,32
221,20
222,28
223,31
224,39
225,6
226,22
227,34
228,35
229,32
230,35
231,45
232,33
233,24
234,18
235,30
236,23
237,37
238,68
239,62
240,28
241,19
242,25
243,17
244,36
245,80
246,62
247,25
248,29
249,25
250,20
251,41
252,99
253,72
254,26
255,63
256,39
257,38
258,35
259,82
260,86
261,29
262,34
263,36
264,41
265,47
266,81
267,65
268,29
269,31
270,39
271,29
272,44
273,75
274,64
275,29
276,27
277,29
278,56
279,43
280,87
281,84
282,88
283,29
284,32
285,47
286,59
287,90
288,94
289,15
290,0
291,0
292,0
293,0
294,35
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,43
314,67
315,122
316,122
317,41
318,42
319,46
320,48
321,55
322,106
323,126
324,42
325,50
326,29
327,49
328,53
329,89
330,74
331,23
332,28
333,22
334,21
335,30
336,133
337,109
338,21
339,22
340,95
341,29
342,35
343,127
344,114
345,17
346,20
347,39
348,88
349,45
350,86
351,38
352,15
353,32
354,23
355,32
356,28
357,132
358,119
359,27
360,28
361,28
362,38
363,69
364,254
365,137
366,37
367,35
368,38
369,37
370,41
371,133
372,118
373,21
374,28
375,28
376,35
377,46
378,158
379,96
380,41
381,30
382,26
383,32
384,35
385,134
386,122
387,33
388,18
389,7
390,33
391,36
392,189
393,1
394,15
395,30
396,48
397,51
398,47
399,195
400,166
401,64
402,42
403,42
404,48
405,72
406,167
407,183
408,87
409,105
410,39
411,52
412,54
413,176
414,169
415,50
416,38
417,34
418,51
419,51
420,168
421,161
422,31
423,42
424,46
425,31
426,68
427,152
428,145
429,44
430,37
431,40
432,23
433,41
434,155
435,170
436,49
437,37
438,58
439,46
440,46
441,166
442,159
443,35
444,35
445,33
446,173
447,151
448,120
449,58
450,56
451,52
452,55
453,38
454,57
455,118
456,98
457,41
458,31
459,26
460,37
461,182
462,127
463,152
464,114
465,106
466,123
467,132
468,111
469,47
470,62
471,52
472,50
473,36
474,44
475,76
476,167
477,149
478,56
479,41
480,47
481,45
482,69
483,169
484,117
485,38
486,53
487,62
488,52
489,72
490,132
491,129
491,129
