time,renshu
385,9
386,24
387,25
388,0
389,2
390,25
391,23
392,51
393,50
394,18
395,16
396,31
397,32
398,16
399,37
400,31
401,35
402,17
403,23
404,1
405,43
406,54
407,58
408,35
409,50
410,41
411,51
412,34
413,76
414,51
415,44
416,21
417,39
418,39
419,26
420,71
421,68
422,43
423,37
424,35
425,47
426,19
427,80
428,83
429,25
430,31
431,20
432,14
433,19
434,48
435,38
436,18
437,15
438,7
439,22
440,12
441,54
442,36
443,13
444,5
445,18
446,178
447,163
448,47
449,32
450,19
451,19
452,12
453,17
454,16
455,86
456,44
457,28
458,37
459,2
460,12
461,8
462,60
463,78
464,289
465,295
466,222
467,188
468,81
469,40
470,46
471,24
472,30
473,8
474,15
475,81
476,142
477,91
478,30
479,27
480,51
481,15
482,79
483,67
484,70
485,29
486,11
487,8
488,15
489,20
490,45
491,69
491,69
