time,renshu
14,3
15,0
16,0
17,9
18,5
19,3
20,9
21,36
22,45
23,56
24,26
25,37
26,40
27,26
28,27
29,38
30,31
31,20
32,36
33,34
34,23
35,20
36,36
37,32
38,32
39,34
40,43
41,49
42,50
43,46
44,64
45,35
46,53
47,74
48,44
49,50
50,52
51,52
52,68
53,55
54,69
55,58
56,37
57,77
58,69
59,133
60,93
61,65
62,81
63,100
64,122
65,82
66,90
67,161
68,112
69,131
70,147
71,127
72,103
73,100
74,140
75,114
76,131
77,151
78,172
79,119
80,36
81,35
82,26
83,31
84,46
85,44
86,35
87,34
88,39
89,36
90,32
91,38
92,45
93,37
94,40
95,24
96,38
97,38
98,32
99,42
100,46
101,45
102,68
103,88
104,69
105,75
106,119
107,91
108,83
109,77
110,67
111,64
112,85
113,75
114,102
115,60
116,71
117,56
118,85
119,103
120,131
121,127
122,58
123,75
124,70
125,80
126,55
127,71
128,83
129,64
130,68
131,76
132,73
133,93
134,118
135,104
136,74
137,75
138,77
139,49
140,120
141,151
142,130
143,60
144,52
145,47
146,54
147,67
148,72
149,62
150,32
151,40
152,45
153,39
154,61
155,80
156,55
157,49
158,36
159,53
160,39
161,51
162,70
163,61
164,39
165,52
166,37
167,40
168,53
169,72
170,51
171,46
172,52
173,27
174,42
175,75
176,71
177,50
178,31
179,42
180,62
181,53
182,76
183,60
184,34
185,53
186,50
187,72
188,59
189,48
190,37
191,10
192,56
193,62
194,52
195,62
196,70
197,72
198,41
199,44
200,50
201,29
202,39
203,72
204,49
205,38
206,51
207,31
208,33
209,50
210,47
211,61
212,86
213,115
214,120
215,128
216,108
217,182
218,175
219,123
220,138
221,133
222,95
223,108
224,94
225,31
226,64
227,79
228,84
229,78
230,92
231,104
232,101
233,77
234,97
235,74
236,62
237,72
238,76
239,72
240,85
241,61
242,83
243,63
244,80
245,86
246,105
247,65
248,46
249,47
250,59
251,74
252,62
253,89
254,31
255,30
256,20
257,27
258,52
259,115
260,75
261,39
262,55
263,57
264,48
265,37
266,51
267,74
268,47
269,78
270,55
271,43
272,67
273,110
274,89
275,65
276,53
277,81
278,65
279,70
280,100
281,108
282,84
283,40
284,53
285,56
286,65
287,75
288,80
289,53
290,51
291,63
292,68
293,97
294,93
295,94
296,44
297,40
298,54
299,67
300,95
301,98
302,85
303,50
304,56
305,55
306,61
307,62
308,76
309,80
310,105
311,35
312,51
313,64
314,79
315,103
316,87
317,74
318,73
319,78
320,67
321,66
322,128
323,96
324,98
325,88
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,47
335,72
336,115
337,103
338,57
339,55
340,99
341,63
342,97
343,110
344,93
345,57
346,58
347,67
348,76
349,80
350,77
351,47
352,49
353,91
354,87
355,102
356,98
357,94
358,96
359,57
360,65
361,96
362,70
363,202
364,121
365,112
366,70
367,71
368,63
369,46
370,87
371,96
372,95
373,69
374,69
375,87
376,91
377,118
378,118
379,136
380,82
381,73
382,87
383,83
384,109
385,142
386,97
387,72
388,95
389,78
390,65
391,81
392,105
393,90
394,53
395,62
396,77
397,59
398,60
399,90
400,81
401,78
402,90
403,64
404,95
405,101
406,114
407,106
408,43
409,304
410,223
411,224
412,219
413,278
414,264
415,82
416,84
417,77
418,21
419,80
420,90
421,74
422,72
423,52
424,75
425,73
426,87
427,101
428,90
429,65
430,41
431,41
432,45
433,55
434,100
435,97
436,43
437,62
438,65
439,66
440,88
441,106
442,88
443,54
444,62
445,87
446,85
447,90
448,86
449,52
450,63
451,64
452,56
453,58
454,61
455,77
456,125
457,40
458,35
459,64
460,51
461,90
462,110
463,88
464,56
465,63
466,69
467,74
468,63
469,73
470,60
471,49
472,45
473,56
474,79
475,80
476,96
477,90
478,49
479,59
480,78
481,52
482,84
483,118
484,123
485,48
486,61
487,54
488,77
489,86
490,92
491,91
491,91
