time,renshu
313,34
314,80
315,119
316,120
317,71
318,69
319,46
320,57
321,131
322,82
323,91
324,73
325,57
326,68
327,61
328,116
329,114
330,85
331,70
332,77
333,73
334,78
335,84
336,105
337,100
338,79
339,61
340,92
341,88
342,105
343,79
344,83
345,71
346,80
347,90
348,82
349,46
350,71
351,68
352,59
353,61
354,62
355,82
356,102
357,103
358,93
359,93
360,82
361,66
362,80
363,137
364,134
365,134
366,69
367,103
368,93
369,77
370,144
371,97
372,79
373,83
374,88
375,84
376,81
377,119
378,103
379,112
380,97
381,95
382,85
383,86
384,121
385,97
386,111
387,90
388,101
389,90
390,84
391,106
392,97
393,93
394,63
395,80
396,98
397,89
398,103
399,85
400,97
401,85
402,127
403,84
404,84
405,111
406,104
407,120
408,104
409,148
410,116
411,73
412,127
413,109
414,101
415,91
416,106
417,83
418,107
419,115
420,114
421,110
422,96
423,105
424,103
425,118
426,121
427,114
428,98
429,95
430,83
431,107
432,85
433,94
434,139
435,114
436,96
437,90
438,98
439,96
440,126
441,116
442,102
443,91
444,97
445,127
446,123
447,90
448,83
449,100
450,65
451,74
452,107
453,80
454,112
455,110
456,121
457,77
458,93
459,125
460,112
461,170
462,146
463,107
464,91
465,108
466,106
467,105
468,97
469,90
470,102
471,98
472,109
473,80
474,88
475,132
476,129
477,117
478,88
479,85
480,112
481,114
482,148
483,153
484,161
485,91
486,104
487,128
488,124
489,130
490,144
491,158
491,158
