time,renshu
17,1
18,5
19,2
20,3
21,41
22,65
23,62
24,37
25,49
26,65
27,48
28,75
29,93
30,83
31,69
32,48
33,87
34,67
35,83
36,79
37,58
38,79
39,56
40,56
41,76
42,90
43,82
44,79
45,50
46,72
47,89
48,81
49,74
50,85
51,79
52,78
53,72
54,85
55,94
56,79
57,102
58,112
59,79
60,97
61,105
62,102
63,100
64,129
65,97
66,109
67,100
68,104
69,128
70,141
71,126
72,96
73,103
74,125
75,226
76,170
77,183
78,198
79,202
80,71
81,65
82,79
83,67
84,94
85,96
86,59
87,47
88,63
89,75
90,60
91,85
92,94
93,82
94,69
95,59
96,93
97,73
98,81
99,86
100,80
101,80
102,85
103,97
104,75
105,77
106,73
107,95
108,87
109,80
110,78
111,91
112,88
113,90
114,134
115,83
116,84
117,107
118,87
119,101
120,124
121,115
122,103
123,47
124,92
125,82
126,89
127,128
128,101
129,131
130,104
131,149
132,151
133,179
134,188
135,169
136,120
137,148
138,140
139,135
140,174
141,216
142,163
143,81
144,65
145,76
146,79
147,76
148,101
149,89
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,62
158,89
159,91
160,96
161,118
162,103
163,116
164,95
165,79
166,108
167,106
168,135
169,136
170,112
171,120
172,114
173,105
174,125
175,177
176,118
177,114
178,111
179,108
180,148
181,159
182,155
183,145
184,100
185,108
186,90
187,142
188,125
189,132
190,126
191,38
192,112
193,115
194,100
195,110
196,142
197,134
198,107
199,117
200,97
201,110
202,105
203,129
204,112
205,94
206,104
207,89
208,110
209,106
210,118
211,111
212,112
213,133
214,116
215,135
216,157
217,231
218,212
219,211
220,193
221,246
222,252
223,237
224,276
225,217
226,310
227,248
228,242
229,274
230,264
231,250
232,263
233,220
234,225
235,213
236,208
237,175
238,247
239,216
240,149
241,166
242,184
243,185
244,210
245,261
246,188
247,134
248,138
249,109
250,92
251,147
252,175
253,175
254,129
255,96
256,97
257,90
258,122
259,202
260,173
261,147
262,103
263,141
264,137
265,178
266,192
267,184
268,126
269,126
270,126
271,140
272,165
273,179
274,167
275,148
276,158
277,131
278,170
279,185
280,169
281,177
282,147
283,131
284,101
285,138
286,124
287,181
288,164
289,125
290,164
291,125
292,134
293,154
294,146
295,170
296,119
297,132
298,115
299,148
300,170
301,166
302,153
303,126
304,125
305,127
306,164
307,172
308,196
309,163
310,164
311,130
312,139
313,116
314,154
315,203
316,185
317,128
318,133
319,133
320,130
321,156
322,165
323,146
324,195
325,208
326,176
327,230
328,220
329,239
330,215
331,169
332,172
333,163
334,147
335,120
336,166
337,185
338,142
339,146
340,175
341,155
342,128
343,203
344,186
345,142
346,133
347,167
348,161
349,176
350,169
351,117
352,173
353,174
354,147
355,150
356,176
357,200
358,203
359,168
360,179
361,166
362,167
363,184
364,193
365,231
366,134
367,150
368,188
369,169
370,162
371,158
372,161
373,192
374,198
375,197
376,197
377,238
378,284
379,212
380,190
381,202
382,201
383,190
384,188
385,207
386,184
387,187
388,182
389,214
390,190
391,222
392,200
393,196
394,207
395,185
396,178
397,190
398,204
399,223
400,204
401,204
402,173
403,170
404,168
405,204
406,232
407,222
408,150
409,411
410,279
411,282
412,304
413,295
414,285
415,219
416,203
417,227
418,234
419,236
420,244
421,227
422,184
423,175
424,220
425,209
426,197
427,208
428,220
429,191
430,170
431,174
432,148
433,211
434,214
435,215
436,152
437,146
438,157
439,155
440,185
441,213
442,189
443,146
444,145
445,176
446,140
447,154
448,193
449,142
450,141
451,149
452,158
453,137
454,172
455,216
456,200
457,135
458,169
459,143
460,142
461,188
462,179
463,175
464,174
465,160
466,174
467,191
468,181
469,169
470,159
471,136
472,166
473,135
474,172
475,185
476,245
477,225
478,157
479,180
480,159
481,169
482,182
483,166
484,201
485,179
486,145
487,121
488,132
489,193
490,200
491,166
491,166
