time,renshu
139,229
140,380
141,769
142,746
143,264
144,264
145,292
146,278
147,417
148,701
149,694
150,299
151,283
152,264
153,273
154,427
155,762
156,812
157,232
158,194
159,186
160,165
161,231
162,347
163,348
164,192
165,176
166,140
167,131
168,145
169,243
170,128
171,148
172,112
173,100
174,138
175,270
176,254
177,181
178,246
179,174
180,223
181,233
182,281
183,319
184,174
185,160
186,171
187,291
188,438
189,327
190,369
191,195
192,154
193,150
194,169
195,187
196,312
197,352
198,169
199,157
200,187
201,155
202,212
203,397
204,366
205,186
206,170
207,164
208,161
209,223
210,340
211,320
212,193
213,181
214,159
215,134
216,186
217,344
218,355
219,247
220,256
221,311
222,302
223,268
224,356
225,242
226,163
227,165
228,182
229,194
230,157
231,257
232,261
233,203
234,166
235,166
236,177
237,157
238,344
239,340
240,249
241,161
242,149
243,156
244,172
245,285
246,369
247,171
248,174
249,174
250,150
251,168
252,371
253,419
254,216
255,256
256,153
257,156
258,178
259,309
260,356
261,197
262,192
263,173
264,183
265,238
266,402
267,446
268,175
269,209
270,239
271,164
272,253
273,568
274,571
275,263
276,205
277,228
278,219
279,291
280,487
281,493
282,407
283,260
284,264
285,258
286,296
287,540
288,566
289,274
290,179
291,208
292,226
293,260
294,486
295,495
296,231
297,219
298,214
299,195
300,227
301,489
302,514
303,283
304,221
305,258
306,255
307,290
308,434
309,423
310,431
311,186
312,237
313,240
314,266
315,438
316,492
317,219
318,231
319,263
320,209
321,262
322,403
323,407
324,238
325,211
326,255
327,222
328,235
329,444
330,539
331,263
332,216
333,265
334,245
335,223
336,451
337,530
338,253
339,242
340,278
341,251
342,313
343,495
344,535
345,236
346,244
347,281
348,463
349,429
350,392
351,255
352,278
353,253
354,263
355,242
356,315
357,455
358,534
359,394
360,349
361,415
362,358
363,435
364,788
365,811
366,388
367,362
368,270
369,245
370,331
371,513
372,536
373,317
374,290
375,277
376,307
377,376
378,443
379,559
380,335
381,310
382,282
383,297
384,321
385,553
386,552
387,297
388,310
389,329
390,332
391,428
392,662
393,669
394,358
395,317
396,404
397,363
398,453
399,611
400,778
401,509
402,537
403,391
404,393
405,454
406,687
407,781
408,340
409,423
410,342
411,389
412,394
413,709
414,779
415,333
416,370
417,352
418,397
419,443
420,630
421,905
422,416
423,329
424,366
425,355
426,410
427,637
428,714
429,373
430,339
431,363
432,383
433,444
434,782
435,761
436,301
437,344
438,308
439,380
440,444
441,645
442,702
443,373
444,368
445,409
446,732
447,527
448,572
449,338
450,299
451,326
452,317
453,313
454,400
455,571
456,716
457,357
458,351
459,322
460,343
461,425
462,609
463,510
464,465
465,456
466,464
467,484
468,592
469,402
470,385
471,338
472,363
473,373
474,315
475,367
476,637
477,695
478,312
479,291
480,297
481,569
482,439
483,752
484,701
485,339
486,340
487,359
488,339
489,373
490,567
491,698
491,698
