time,renshu
59,8
60,36
61,32
62,29
63,30
64,53
65,39
66,28
67,37
68,39
69,21
70,32
71,35
72,50
73,35
74,41
75,64
76,57
77,56
78,37
79,31
80,54
81,28
82,37
83,46
84,38
85,33
86,26
87,31
88,31
89,40
90,39
91,57
92,80
93,71
94,41
95,54
96,52
97,23
98,41
99,38
100,32
101,48
102,53
103,67
104,69
105,73
106,116
107,97
108,103
109,163
110,119
111,143
112,142
113,85
114,101
115,86
116,92
117,115
118,121
119,144
120,98
121,112
122,138
123,111
124,143
125,86
126,143
127,93
128,108
129,196
130,266
131,214
132,318
133,294
134,204
135,189
136,281
137,274
138,304
139,236
140,335
141,201
142,199
143,305
144,242
145,324
146,250
147,314
148,186
149,239
150,314
151,349
152,298
153,279
154,329
155,216
156,272
157,446
158,98
159,92
160,85
161,68
162,44
163,54
164,117
165,125
166,72
167,78
168,130
169,30
170,65
171,57
172,57
173,50
174,55
175,54
176,43
177,56
178,53
179,64
180,45
181,52
182,46
183,42
184,53
185,53
186,47
187,67
188,57
189,52
190,68
191,61
192,60
193,68
194,64
195,61
196,60
197,60
198,46
199,43
200,39
201,45
202,47
203,57
204,48
205,47
206,51
207,39
208,44
209,48
210,30
211,23
212,49
213,51
214,22
215,30
216,25
217,45
218,19
219,22
220,27
221,31
222,26
223,23
224,26
225,20
226,14
227,9
228,15
229,18
230,22
231,24
232,30
233,40
234,48
235,55
236,43
237,40
238,31
239,31
240,48
241,42
242,64
243,59
244,68
245,54
246,75
247,50
248,59
249,60
250,47
251,51
252,58
253,37
254,79
255,30
256,64
257,42
258,49
259,43
260,37
261,69
262,47
263,65
264,60
265,47
266,39
267,43
268,79
269,35
270,32
271,38
272,53
273,40
274,52
275,98
276,23
277,40
278,42
279,48
280,36
281,22
282,41
283,30
284,37
285,58
286,45
287,46
288,49
289,52
290,36
291,66
292,52
293,58
294,39
295,63
296,62
297,47
298,36
299,75
300,61
301,41
302,46
303,57
304,31
305,48
306,89
307,43
308,48
309,41
310,42
311,56
312,60
313,55
314,53
315,43
316,49
317,42
318,25
319,70
320,60
321,64
322,56
323,35
324,73
325,60
326,55
327,70
328,55
329,43
330,55
331,80
332,53
333,66
334,51
335,42
336,43
337,38
338,48
339,51
340,48
341,50
342,34
343,43
344,58
345,58
346,62
347,59
348,44
349,45
350,49
351,45
352,69
353,47
354,42
355,54
356,56
357,53
358,50
359,60
360,59
361,47
362,71
363,51
364,57
365,49
366,53
367,58
368,62
369,54
370,60
371,33
372,45
373,58
374,52
375,51
376,51
377,63
378,63
379,28
380,53
381,61
382,51
383,62
384,43
385,53
386,43
387,57
388,29
389,38
390,52
391,50
392,46
393,43
394,45
395,48
396,31
397,40
398,48
399,26
400,41
401,51
402,48
403,63
404,49
405,55
406,53
407,53
408,58
409,49
410,60
411,60
412,52
413,58
414,61
415,73
416,61
417,56
418,60
419,41
420,54
421,52
422,57
423,56
424,49
425,54
426,47
427,63
428,62
429,56
430,52
431,44
432,54
433,63
434,54
435,61
436,57
437,57
438,56
439,46
440,62
441,54
442,33
443,67
444,34
445,40
446,41
447,41
448,47
449,63
450,70
451,55
452,39
453,63
454,53
455,45
456,60
457,57
458,48
459,41
460,26
461,59
462,48
463,38
464,31
465,27
466,43
467,39
468,47
469,57
470,44
471,44
472,58
473,44
474,39
475,64
476,65
477,49
478,59
479,60
480,35
481,42
482,37
483,35
484,50
485,62
486,37
487,27
488,39
489,35
490,34
491,43
491,43
