time,renshu
146,17
147,82
148,30
149,29
150,55
151,84
152,64
153,82
154,60
155,47
156,21
157,51
158,63
159,85
160,50
161,55
162,35
163,26
164,66
165,82
166,79
167,107
168,96
169,30
170,61
171,86
172,112
173,92
174,129
175,69
176,51
177,102
178,108
179,79
180,94
181,104
182,70
183,53
184,96
185,99
186,112
187,106
188,36
189,32
190,35
191,76
192,79
193,87
194,86
195,96
196,47
197,35
198,84
199,99
200,84
201,83
202,105
203,59
204,42
205,68
206,102
207,80
208,106
209,70
210,52
211,31
212,89
213,63
214,100
215,101
216,91
217,68
218,56
219,82
220,108
221,83
222,69
223,45
224,17
225,10
226,11
227,6
228,6
229,13
230,10
231,19
232,38
233,50
234,61
235,70
236,84
237,85
238,50
239,25
240,81
241,63
242,80
243,73
244,93
245,51
246,42
247,70
248,88
249,86
250,73
251,115
252,49
253,45
254,86
255,63
256,65
257,78
258,67
259,48
260,25
261,90
262,78
263,78
264,94
265,91
266,49
267,23
268,82
269,53
270,66
271,75
272,97
273,59
274,39
275,64
276,75
277,99
278,87
279,88
280,39
281,25
282,34
283,72
284,86
285,79
286,83
287,70
288,46
289,96
290,66
291,88
292,118
293,118
294,61
295,38
296,107
297,89
298,111
299,100
300,88
301,65
302,40
303,87
304,87
305,76
306,99
307,78
308,30
309,25
310,31
311,52
312,75
313,99
314,88
315,50
316,36
317,84
318,93
319,102
320,95
321,7
322,1
323,0
324,1
325,0
326,0
327,0
328,50
329,35
330,31
331,68
332,74
333,77
334,63
335,69
336,48
337,34
338,80
339,79
340,127
341,84
342,122
343,55
344,37
345,127
346,121
347,104
348,27
349,49
350,33
351,115
352,102
353,113
354,126
355,132
356,106
357,72
358,54
359,119
360,114
361,129
362,103
363,121
364,84
365,57
366,121
367,112
368,111
369,117
370,148
371,65
372,48
373,147
374,120
375,125
376,139
377,145
378,81
379,54
380,134
381,144
382,151
383,145
384,178
385,96
386,78
387,147
388,165
389,150
390,151
391,141
392,99
393,63
394,163
395,153
396,159
397,185
398,169
399,101
400,72
401,159
402,136
403,168
404,146
405,179
406,79
407,72
408,161
409,168
410,162
411,168
412,164
413,100
414,78
415,150
416,144
417,166
418,186
419,205
420,118
421,77
422,190
423,161
424,159
425,166
426,168
427,111
428,84
429,153
430,158
431,182
432,169
433,183
434,78
435,48
436,134
437,130
438,144
439,166
440,168
441,117
442,67
443,170
444,165
445,158
446,72
447,49
448,59
449,105
450,152
451,129
452,140
453,132
454,178
455,87
456,57
457,146
458,184
459,183
460,176
461,152
462,51
463,58
464,56
465,57
466,55
467,69
468,66
469,126
470,122
471,126
472,133
473,118
474,134
475,141
476,85
477,61
478,146
479,148
480,160
481,149
482,154
483,113
484,69
485,175
486,188
487,139
488,148
489,148
490,90
491,49
491,49
