time,renshu
165,46
166,34
167,49
168,45
169,70
170,37
171,41
172,45
173,52
174,60
175,85
176,99
177,36
178,28
179,47
180,102
181,85
182,82
183,87
184,55
185,27
186,47
187,60
188,83
189,80
190,90
191,30
192,37
193,47
194,63
195,62
196,77
197,60
198,47
199,42
200,43
201,45
202,51
203,91
204,68
205,54
206,59
207,54
208,76
209,53
210,76
211,81
212,73
213,62
214,77
215,72
216,95
217,122
218,106
219,70
220,79
221,75
222,104
223,103
224,86
225,32
226,94
227,118
228,82
229,87
230,111
231,89
232,118
233,78
234,73
235,78
236,75
237,109
238,147
239,96
240,75
241,82
242,65
243,79
244,86
245,125
246,105
247,78
248,43
249,58
250,49
251,72
252,79
253,99
254,17
255,29
256,18
257,12
258,28
259,82
260,56
261,42
262,47
263,42
264,50
265,75
266,95
267,75
268,69
269,42
270,52
271,49
272,79
273,74
274,80
275,69
276,71
277,51
278,67
279,65
280,104
281,104
282,85
283,53
284,53
285,61
286,70
287,70
288,1
289,65
290,63
291,56
292,47
293,70
294,85
295,92
296,69
297,49
298,61
299,51
300,83
301,98
302,107
303,69
304,60
305,67
306,65
307,59
308,114
309,110
310,90
311,61
312,60
313,71
314,75
315,107
316,105
317,60
318,60
319,65
320,64
321,78
322,91
323,107
324,95
325,77
326,78
327,94
328,155
329,157
330,200
331,67
332,78
333,69
334,67
335,91
336,106
337,96
338,57
339,73
340,95
341,69
342,111
343,104
344,124
345,62
346,76
347,93
348,121
349,120
350,128
351,65
352,66
353,63
354,70
355,82
356,89
357,133
358,129
359,97
360,99
361,75
362,88
363,133
364,148
365,138
366,71
367,83
368,73
369,85
370,81
371,96
372,97
373,97
374,74
375,70
376,87
377,129
378,118
379,108
380,85
381,63
382,74
383,80
384,87
385,94
386,104
387,75
388,62
389,84
390,73
391,91
392,110
393,136
394,63
395,58
396,69
397,60
398,63
399,94
400,92
401,63
402,76
403,68
404,79
405,78
406,84
407,87
408,30
409,219
410,113
411,133
412,138
413,169
414,151
415,82
416,81
417,57
418,64
419,83
420,95
421,88
422,75
423,114
424,87
425,81
426,73
427,125
428,96
429,67
430,75
431,59
432,28
433,77
434,93
435,95
436,63
437,50
438,53
439,62
440,71
441,85
442,94
443,41
444,52
445,76
446,98
447,87
448,76
449,56
450,68
451,50
452,60
453,64
454,71
455,100
456,99
457,52
458,70
459,59
460,60
461,80
462,92
463,89
464,109
465,91
466,91
467,83
468,84
469,65
470,80
471,79
472,73
473,70
474,60
475,99
476,94
477,87
478,72
479,60
480,61
481,60
482,103
483,127
484,107
485,87
486,57
487,63
488,46
489,96
490,109
491,119
491,119
