time,renshu
133,1
134,0
135,2
136,0
137,3
138,1
139,10
140,33
141,37
142,28
143,12
144,17
145,19
146,18
147,28
148,46
149,38
150,15
151,18
152,14
153,24
154,32
155,36
156,25
157,14
158,24
159,19
160,27
161,35
162,31
163,39
164,23
165,23
166,13
167,15
168,29
169,32
170,20
171,16
172,24
173,20
174,35
175,59
176,39
177,23
178,20
179,29
180,44
181,45
182,60
183,44
184,26
185,28
186,22
187,36
188,56
189,51
190,48
191,33
192,17
193,17
194,30
195,31
196,30
197,29
198,13
199,25
200,24
201,26
202,38
203,62
204,58
205,30
206,29
207,25
208,20
209,17
210,52
211,53
212,27
213,33
214,27
215,27
216,50
217,70
218,2
219,16
220,48
221,46
222,49
223,47
224,64
225,43
226,86
227,49
228,42
229,64
230,62
231,54
232,81
233,47
234,43
235,47
236,45
237,34
238,81
239,52
240,43
241,34
242,26
243,36
244,43
245,55
246,47
247,18
248,27
249,31
250,37
251,48
252,57
253,54
254,27
255,35
256,30
257,38
258,34
259,50
260,49
261,24
262,39
263,33
264,32
265,40
266,45
267,39
268,32
269,50
270,45
271,39
272,76
273,108
274,86
275,35
276,36
277,41
278,43
279,58
280,67
281,67
282,59
283,40
284,31
285,39
286,48
287,54
288,47
289,32
290,31
291,32
292,36
293,53
294,69
295,61
296,44
297,30
298,27
299,27
300,57
301,81
302,67
303,33
304,39
305,29
306,46
307,71
308,98
309,86
310,71
311,32
312,34
313,32
314,61
315,77
316,70
317,33
318,30
319,43
320,41
321,55
322,67
323,59
324,35
325,53
326,41
327,36
328,58
329,75
330,72
331,43
332,42
333,43
334,27
335,48
336,62
337,70
338,37
339,33
340,46
341,38
342,59
343,72
344,78
345,36
346,37
347,34
348,95
349,97
350,71
351,37
352,34
353,54
354,38
355,48
356,44
357,73
358,80
359,45
360,57
361,33
362,73
363,100
364,104
365,112
366,56
367,70
368,64
369,78
370,68
371,91
372,112
373,58
374,71
375,65
376,44
377,82
378,88
379,91
380,54
381,70
382,60
383,56
384,67
385,76
386,76
387,50
388,63
389,73
390,54
391,69
392,108
393,116
394,70
395,59
396,61
397,80
398,62
399,109
400,86
401,49
402,51
403,60
404,59
405,68
406,101
407,93
408,71
409,93
410,58
411,59
412,90
413,91
414,107
415,69
416,66
417,67
418,85
419,83
420,122
421,114
422,54
423,71
424,65
425,69
426,67
427,87
428,89
429,48
430,44
431,58
432,58
433,58
434,85
435,66
436,61
437,70
438,50
439,39
440,56
441,61
442,56
443,43
444,50
445,58
446,57
447,79
448,59
449,44
450,48
451,46
452,31
453,33
454,57
455,80
456,72
457,35
458,35
459,39
460,48
461,93
462,146
463,127
464,123
465,117
466,99
467,116
468,65
469,53
470,48
471,61
472,49
473,49
474,48
475,45
476,80
477,73
478,48
479,32
480,38
481,37
482,55
483,82
484,83
485,42
486,47
487,45
488,33
489,66
490,86
491,92
491,92
