time,renshu
14,1
15,0
16,0
17,4
18,7
19,14
20,14
21,9
22,31
23,17
24,39
25,48
26,46
27,37
28,54
29,56
30,41
31,59
32,52
33,61
34,44
35,71
36,52
37,56
38,28
39,65
40,48
41,56
42,71
43,69
44,74
45,42
46,53
47,68
48,57
49,75
50,65
51,72
52,42
53,39
54,49
55,86
56,67
57,68
58,79
59,66
60,73
61,56
62,77
63,65
64,62
65,57
66,60
67,75
68,58
69,65
70,79
71,59
72,41
73,48
74,43
75,102
76,91
77,93
78,95
79,85
80,31
81,26
82,33
83,22
84,34
85,35
86,28
87,23
88,24
89,29
90,26
91,33
92,27
93,23
94,24
95,33
96,33
97,21
98,37
99,33
100,34
101,23
102,32
103,35
104,22
105,41
106,36
107,35
108,30
109,34
110,30
111,36
112,40
113,39
114,30
115,36
116,34
117,32
118,36
119,43
120,45
121,51
122,34
123,37
124,27
125,55
126,45
127,60
128,42
129,91
130,83
131,91
132,80
133,92
134,95
135,68
136,55
137,85
138,77
139,99
140,119
141,113
142,101
143,35
144,33
145,39
146,26
147,42
148,66
149,39
150,38
151,26
152,34
153,41
154,34
155,67
156,49
157,43
158,23
159,35
160,31
161,46
162,54
163,42
164,34
165,34
166,31
167,35
168,40
169,37
170,12
171,48
172,48
173,25
174,51
175,64
176,45
177,35
178,42
179,45
180,52
181,44
182,51
183,30
184,28
185,41
186,58
187,42
188,47
189,32
190,29
191,20
192,31
193,35
194,40
195,38
196,49
197,33
198,47
199,37
200,46
201,46
202,38
203,42
204,38
205,48
206,49
207,36
208,53
209,51
210,36
211,36
212,42
213,50
214,29
215,51
216,54
217,40
218,26
219,44
220,73
221,61
222,67
223,57
224,49
225,26
226,23
227,54
228,56
229,52
230,75
231,56
232,80
233,89
234,59
235,69
236,101
237,93
238,82
239,63
240,81
241,66
242,79
243,89
244,114
245,95
246,92
247,75
248,62
249,68
250,65
251,78
252,63
253,57
254,27
255,42
256,37
257,50
258,38
259,49
260,65
261,56
262,64
263,73
264,50
265,67
266,69
267,63
268,64
269,57
270,60
271,63
272,77
273,81
274,69
275,98
276,83
277,99
278,114
279,117
280,115
281,111
282,77
283,70
284,87
285,79
286,84
287,94
288,83
289,57
290,70
291,71
292,84
293,92
294,63
295,92
296,61
297,64
298,75
299,81
300,97
301,89
302,95
303,82
304,83
305,100
306,82
307,106
308,80
309,83
310,61
311,57
312,104
313,56
314,96
315,92
316,69
317,57
318,63
319,73
320,79
321,84
322,94
323,74
324,100
325,119
326,112
327,110
328,140
329,159
330,167
331,79
332,74
333,88
334,99
335,96
336,117
337,91
338,59
339,98
340,103
341,80
342,88
343,102
344,98
345,76
346,79
347,106
348,88
349,94
350,87
351,96
352,78
353,59
354,89
355,77
356,105
357,110
358,108
359,113
360,116
361,126
362,119
363,163
364,110
365,164
366,90
367,102
368,87
369,99
370,101
371,73
372,85
373,96
374,115
375,105
376,109
377,161
378,136
379,115
380,124
381,106
382,108
383,112
384,119
385,110
386,94
387,105
388,79
389,95
390,97
391,106
392,116
393,120
394,92
395,100
396,107
397,102
398,99
399,109
400,122
401,109
402,128
403,88
404,91
405,124
406,114
407,94
408,64
409,402
410,308
411,286
412,303
413,279
414,208
415,126
416,161
417,113
418,171
419,133
420,160
421,115
422,123
423,123
424,126
425,116
426,147
427,144
428,134
429,116
430,32
431,101
432,87
433,119
434,109
435,117
436,123
437,111
438,107
439,111
440,133
441,136
442,111
443,103
444,108
445,135
446,103
447,107
448,107
449,110
450,114
451,91
452,124
453,85
454,126
455,130
456,117
457,127
458,102
459,95
460,99
461,125
462,85
463,113
464,103
465,92
466,81
467,90
468,92
469,109
470,103
471,98
472,85
473,100
474,94
475,136
476,108
477,93
478,106
479,96
480,113
481,86
482,134
483,138
484,122
485,82
486,109
487,103
488,93
489,114
490,113
491,111
491,111
