time,renshu
143,28
144,21
145,23
146,33
147,30
148,36
149,23
150,24
151,31
152,16
153,22
154,19
155,33
156,28
157,28
158,25
159,22
160,21
161,27
162,14
163,33
164,35
165,36
166,37
167,49
168,74
169,53
170,32
171,40
172,31
173,30
174,28
175,46
176,32
177,22
178,26
179,32
180,45
181,42
182,34
183,27
184,36
185,37
186,33
187,35
188,71
189,49
190,35
191,39
192,23
193,36
194,43
195,29
196,45
197,28
198,38
199,45
200,40
201,45
202,22
203,41
204,46
205,40
206,38
207,33
208,42
209,32
210,22
211,24
212,31
213,38
214,43
215,24
216,46
217,40
218,32
219,21
220,39
221,34
222,26
223,25
224,32
225,27
226,31
227,25
228,27
229,41
230,23
231,27
232,19
233,21
234,26
235,26
236,19
237,16
238,26
239,40
240,16
241,14
242,30
243,23
244,37
245,34
246,32
247,28
248,27
249,29
250,33
251,34
252,37
253,37
254,39
255,31
256,24
257,18
258,19
259,17
260,24
261,30
262,22
263,29
264,22
265,23
266,24
267,20
268,16
269,12
270,26
271,21
272,29
273,26
274,37
275,27
276,22
277,27
278,25
279,37
280,64
281,43
282,27
283,19
284,37
285,36
286,40
287,67
288,46
289,43
290,20
291,39
292,31
293,47
294,75
295,50
296,30
297,29
298,24
299,28
300,43
301,37
302,45
303,38
304,42
305,42
306,28
307,38
308,56
309,70
310,59
311,39
312,38
313,46
314,41
315,66
316,52
317,55
318,32
319,48
320,43
321,37
322,63
323,51
324,39
325,36
326,43
327,40
328,43
329,67
330,70
331,52
332,33
333,36
334,49
335,59
336,58
337,53
338,40
339,43
340,39
341,52
342,48
343,46
344,39
345,54
346,37
347,55
348,63
349,67
350,53
351,37
352,33
353,54
354,52
355,52
356,44
357,59
358,55
359,56
360,51
361,45
362,49
363,56
364,85
365,60
366,61
367,35
368,48
369,24
370,36
371,63
372,62
373,51
374,39
375,39
376,78
377,74
378,80
379,73
380,82
381,44
382,66
383,69
384,73
385,78
386,91
387,73
388,41
389,57
390,64
391,60
392,64
393,81
394,77
395,64
396,72
397,66
398,81
399,71
400,83
401,72
402,43
403,60
404,65
405,90
406,97
407,105
408,73
409,82
410,72
411,88
412,81
413,90
414,91
415,90
416,121
417,96
418,92
419,93
420,113
421,112
422,79
423,86
424,73
425,91
426,83
427,81
428,86
429,90
430,76
431,83
432,62
433,70
434,100
435,75
436,66
437,75
438,73
439,55
440,92
441,91
442,53
443,64
444,83
445,67
446,84
447,80
448,87
449,74
450,75
451,92
452,57
453,83
454,79
455,91
456,82
457,69
458,88
459,60
460,67
461,69
462,117
463,111
464,133
465,112
466,126
467,104
468,83
469,97
470,83
471,72
472,70
473,67
474,70
475,99
476,86
477,97
478,77
479,42
480,47
481,71
482,67
483,104
484,87
485,54
486,70
487,86
488,68
489,76
490,77
491,83
491,83
