time,renshu
250,6
251,11
252,34
253,9
254,11
255,19
256,12
257,3
258,18
259,21
260,13
261,16
262,20
263,25
264,42
265,166
266,187
267,41
268,27
269,28
270,35
271,31
272,160
273,163
274,56
275,29
276,21
277,36
278,31
279,138
280,156
281,54
282,50
283,38
284,26
285,39
286,144
287,127
288,50
289,35
290,38
291,40
292,42
293,162
294,156
295,57
296,34
297,40
298,39
299,47
300,125
301,167
302,76
303,46
304,33
305,37
306,37
307,119
308,154
309,52
310,61
311,32
312,35
313,39
314,135
315,107
316,55
317,31
318,49
319,46
320,61
321,39
322,33
323,42
324,29
325,33
326,31
327,42
328,49
329,49
330,35
331,26
332,42
333,27
334,33
335,33
336,61
337,57
338,42
339,48
340,58
341,33
342,36
343,31
344,54
345,41
346,36
347,39
348,35
349,43
350,34
351,39
352,39
353,31
354,44
355,27
356,49
357,34
358,44
359,51
360,35
361,40
362,36
363,53
364,42
365,39
366,34
367,43
368,61
369,54
370,41
371,35
372,32
373,57
374,46
375,49
376,61
377,61
378,52
379,60
380,48
381,46
382,48
383,41
384,53
385,77
386,38
387,145
388,110
389,108
390,110
391,191
392,67
393,71
394,135
395,127
396,126
397,75
398,69
399,62
400,48
401,78
402,52
403,51
404,54
405,56
406,51
407,64
408,57
409,63
410,66
411,53
412,65
413,76
414,92
415,64
416,60
417,89
418,71
419,99
420,66
421,70
422,65
423,102
424,104
425,87
426,62
427,79
428,59
429,71
430,64
431,57
432,58
433,93
434,76
435,67
436,63
437,68
438,47
439,40
440,49
441,67
442,62
443,47
444,45
445,63
446,61
447,50
448,54
449,37
450,37
451,34
452,33
453,38
454,53
455,70
456,51
457,50
458,38
459,52
460,53
461,67
462,51
463,54
464,66
465,59
466,68
467,68
468,65
469,24
470,50
471,50
472,50
473,48
474,43
475,57
476,65
477,63
478,33
479,64
480,41
481,43
482,50
483,62
484,78
485,45
486,46
487,51
488,53
489,74
490,60
491,62
491,62
