time,renshu
317,30
318,52
319,56
320,45
321,43
322,52
323,34
324,46
325,44
326,34
327,37
328,53
329,49
330,73
331,47
332,46
333,40
334,48
335,46
336,56
337,59
338,61
339,56
340,58
341,65
342,59
343,56
344,57
345,62
346,49
347,51
348,107
349,34
350,53
351,61
352,57
353,57
354,58
355,39
356,56
357,81
358,76
359,63
360,66
361,73
362,75
363,90
364,67
365,75
366,66
367,86
368,69
369,106
370,86
371,97
372,72
373,81
374,85
375,59
376,99
377,106
378,67
379,85
380,76
381,83
382,88
383,66
384,105
385,95
386,117
387,76
388,79
389,87
390,77
391,102
392,87
393,95
394,107
395,92
396,102
397,91
398,93
399,92
400,95
401,86
402,87
403,85
404,111
405,83
406,100
407,102
408,88
409,87
410,85
411,107
412,103
413,106
414,117
415,94
416,107
417,97
418,112
419,105
420,126
421,116
422,101
423,105
424,117
425,115
426,123
427,112
428,101
429,102
430,112
431,125
432,91
433,114
434,117
435,124
436,110
437,83
438,97
439,110
440,72
441,75
442,90
443,74
444,71
445,102
446,94
447,93
448,79
449,101
450,101
451,97
452,82
453,90
454,98
455,92
456,119
457,92
458,99
459,1
460,45
461,103
462,92
463,72
464,60
465,73
466,75
467,61
468,52
469,62
470,70
471,52
472,49
473,60
474,56
475,48
476,76
477,78
478,81
479,66
480,69
481,57
482,69
483,57
484,85
485,62
486,61
487,86
488,74
489,74
490,95
491,99
491,99
