time,renshu
11,4
12,4
13,5
14,5
15,4
16,3
17,2
18,22
19,13
20,17
21,68
22,89
23,72
24,55
25,56
26,65
27,70
28,60
29,68
30,77
31,61
32,65
33,66
34,60
35,62
36,58
37,97
38,85
39,81
40,86
41,86
42,96
43,113
44,84
45,66
46,117
47,89
48,120
49,128
50,122
51,126
52,97
53,110
54,110
55,162
56,138
57,118
58,147
59,110
60,112
61,114
62,121
63,115
64,145
65,158
66,120
67,100
68,98
69,128
70,140
71,110
72,100
73,85
74,106
75,137
76,90
77,94
78,160
79,146
80,55
81,53
82,47
83,48
84,56
85,75
86,71
87,41
88,50
89,53
90,38
91,78
92,95
93,75
94,54
95,62
96,89
97,110
98,132
99,186
100,179
101,134
102,127
103,107
104,67
105,82
106,63
107,113
108,64
109,63
110,65
111,69
112,86
113,138
114,135
115,63
116,79
117,81
118,54
119,90
120,149
121,97
122,69
123,56
124,57
125,86
126,80
127,119
128,74
129,103
130,92
131,73
132,60
133,123
134,168
135,127
136,78
137,122
138,115
139,74
140,118
141,160
142,167
143,63
144,67
145,69
146,60
147,77
148,98
149,125
150,58
151,56
152,74
153,74
154,80
155,125
156,111
157,73
158,83
159,80
160,76
161,98
162,120
163,104
164,68
165,79
166,78
167,79
168,95
169,116
170,71
171,88
172,80
173,67
174,96
175,96
176,135
177,98
178,91
179,69
180,141
181,127
182,140
183,136
184,90
185,108
186,92
187,110
188,146
189,156
190,133
191,49
192,115
193,75
194,78
195,99
196,137
197,136
198,85
199,106
200,87
201,81
202,87
203,130
204,102
205,105
206,95
207,117
208,121
209,123
210,80
211,127
212,164
213,112
214,153
215,143
216,137
217,175
218,185
219,170
220,185
221,181
222,211
223,231
224,241
225,144
226,250
227,275
228,262
229,298
230,326
231,244
232,281
233,227
234,202
235,202
236,198
237,184
238,201
239,181
240,115
241,146
242,105
243,129
244,142
245,224
246,163
247,112
248,108
249,88
250,112
251,137
252,180
253,180
254,59
255,46
256,80
257,61
258,82
259,167
260,136
261,98
262,90
263,94
264,104
265,118
266,171
267,159
268,90
269,80
270,97
271,109
272,132
273,158
274,174
275,100
276,108
277,104
278,117
279,158
280,226
281,246
282,161
283,113
284,112
285,86
286,118
287,157
288,186
289,98
290,119
291,105
292,97
293,126
294,181
295,141
296,116
297,101
298,77
299,89
300,141
301,168
302,138
303,85
304,125
305,111
306,100
307,136
308,231
309,223
310,184
311,92
312,119
313,87
314,143
315,148
316,152
317,90
318,97
319,117
320,114
321,116
322,158
323,144
324,142
325,135
326,112
327,134
328,182
329,259
330,209
331,121
332,108
333,120
334,106
335,146
336,174
337,207
338,110
339,80
340,185
341,117
342,128
343,174
344,169
345,89
346,106
347,164
348,235
349,244
350,213
351,114
352,116
353,117
354,107
355,127
356,163
357,186
358,204
359,153
360,153
361,143
362,171
363,201
364,226
365,224
366,132
367,168
368,162
369,158
370,160
371,179
372,200
373,164
374,157
375,189
376,154
377,219
378,257
379,204
380,206
381,192
382,165
383,207
384,180
385,252
386,231
387,180
388,148
389,176
390,162
391,191
392,203
393,213
394,153
395,216
396,182
397,190
398,199
399,257
400,266
401,211
402,185
403,167
404,150
405,200
406,235
407,215
408,107
409,605
410,295
411,336
412,332
413,378
414,365
415,238
416,225
417,206
418,229
419,228
420,237
421,239
422,179
423,204
424,171
425,187
426,198
427,236
428,224
429,166
430,185
431,166
432,128
433,161
434,198
435,186
436,131
437,119
438,99
439,127
440,142
441,161
442,186
443,116
444,112
445,152
446,231
447,224
448,203
449,120
450,111
451,107
452,91
453,123
454,130
455,188
456,170
457,112
458,109
459,101
460,114
461,195
462,254
463,263
464,305
465,328
466,291
467,258
468,143
469,113
470,97
471,101
472,113
473,117
474,107
475,109
476,165
477,175
478,90
479,104
480,98
481,82
482,105
483,178
484,201
485,99
486,93
487,111
488,97
489,120
490,181
491,182
491,182
