time,renshu
154,52
155,95
156,78
157,48
158,31
159,51
160,44
161,71
162,54
163,72
164,86
165,65
166,52
167,113
168,142
169,92
170,69
171,66
172,82
173,59
174,105
175,91
176,98
177,85
178,83
179,84
180,72
181,83
182,83
183,84
184,93
185,87
186,68
187,87
188,73
189,81
190,72
191,53
192,48
193,74
194,66
195,90
196,98
197,79
198,80
199,83
200,68
201,59
202,86
203,150
204,100
205,80
206,71
207,53
208,56
209,65
210,98
211,89
212,70
213,81
214,47
215,52
216,84
217,77
218,79
219,66
220,77
221,67
222,69
223,67
224,72
225,45
226,24
227,28
228,16
229,30
230,49
231,42
232,68
233,71
234,62
235,75
236,64
237,57
238,75
239,84
240,70
241,54
242,51
243,54
244,62
245,98
246,86
247,63
248,74
249,55
250,56
251,62
252,81
253,82
254,72
255,73
256,56
257,50
258,82
259,93
260,52
261,79
262,68
263,65
264,62
265,71
266,92
267,69
268,75
269,80
270,74
271,72
272,87
273,88
274,106
275,77
276,76
277,60
278,57
279,67
280,73
281,81
282,57
283,84
284,88
285,72
286,72
287,63
288,84
289,89
290,70
291,99
292,87
293,80
294,106
295,85
296,87
297,68
298,77
299,89
300,112
301,70
302,85
303,78
304,59
305,91
306,106
307,128
308,60
309,113
310,97
311,95
312,94
313,95
314,96
315,103
316,104
317,90
318,104
319,80
320,87
321,109
322,119
323,90
324,80
325,94
326,87
327,73
328,76
329,81
330,91
331,81
332,87
333,95
334,93
335,102
336,93
337,84
338,96
339,89
340,99
341,94
342,92
343,103
344,70
345,114
346,91
347,103
348,99
349,81
350,97
351,84
352,72
353,76
354,92
355,87
356,62
357,104
358,105
359,107
360,84
361,109
362,130
363,94
364,132
365,131
366,128
367,90
368,100
369,91
370,104
371,120
372,124
373,117
374,88
375,125
376,132
377,224
378,137
379,119
380,120
381,102
382,120
383,104
384,120
385,112
386,95
387,121
388,114
389,124
390,111
391,130
392,136
393,116
394,101
395,130
396,117
397,108
398,133
399,125
400,141
401,113
402,117
403,112
404,90
405,142
406,146
407,155
408,145
409,145
410,132
411,106
412,137
413,383
414,183
415,130
416,119
417,147
418,163
419,117
420,171
421,170
422,56
423,138
424,146
425,138
426,139
427,141
428,180
429,166
430,116
431,110
432,145
433,138
434,168
435,160
436,130
437,122
438,102
439,127
440,161
441,198
442,114
443,146
444,117
445,198
446,173
447,116
448,126
449,118
450,121
451,131
452,121
453,124
454,127
455,138
456,161
457,120
458,108
459,106
460,129
461,141
462,122
463,105
464,103
465,91
466,113
467,104
468,128
469,80
470,118
471,102
472,106
473,124
474,110
475,92
476,119
477,121
478,125
479,105
480,121
481,102
482,113
483,126
484,124
485,100
486,115
487,93
488,100
489,100
490,84
491,138
491,138
