time,renshu
136,30
137,20
138,18
139,29
140,36
141,31
142,22
143,37
144,28
145,29
146,27
147,42
148,26
149,29
150,34
151,54
152,44
153,49
154,57
155,32
156,49
157,63
158,64
159,52
160,59
161,70
162,44
163,44
164,108
165,194
166,171
167,223
168,198
169,68
170,84
171,103
172,104
173,89
174,113
175,99
176,67
177,77
178,95
179,88
180,82
181,123
182,72
183,75
184,107
185,96
186,78
187,82
188,67
189,60
190,70
191,106
192,97
193,89
194,88
195,99
196,97
197,72
198,104
199,102
200,103
201,112
202,115
203,93
204,92
205,94
206,98
207,96
208,93
209,114
210,107
211,86
212,110
213,107
214,91
215,113
216,115
217,88
218,64
219,109
220,100
221,93
222,63
223,71
224,56
225,19
226,19
227,17
228,14
229,34
230,23
231,45
232,48
233,68
234,59
235,83
236,95
237,75
238,82
239,65
240,105
241,112
242,98
243,116
244,108
245,82
246,60
247,125
248,81
249,108
250,108
251,119
252,99
253,105
254,125
255,101
256,113
257,156
258,129
259,121
260,105
261,140
262,152
263,142
264,117
265,132
266,128
267,126
268,141
269,161
270,171
271,147
272,165
273,139
274,126
275,122
276,144
277,139
278,136
279,148
280,98
281,96
282,103
283,128
284,93
285,133
286,130
287,91
288,123
289,125
290,124
291,124
292,117
293,125
294,111
295,100
296,124
297,116
298,112
299,115
300,111
301,97
302,109
303,119
304,129
305,143
306,146
307,124
308,94
309,68
310,96
311,121
312,124
313,106
314,124
315,132
316,138
317,157
318,155
319,150
320,162
321,144
322,119
323,88
324,149
325,135
326,124
327,112
328,129
329,109
330,106
331,147
332,138
333,146
334,129
335,121
336,95
337,126
338,130
339,129
340,148
341,126
342,111
343,121
344,95
345,132
346,117
347,110
348,81
349,90
350,88
351,98
352,141
353,133
354,111
355,120
356,125
357,93
358,88
359,125
360,105
361,135
362,160
363,156
364,162
365,117
366,101
367,106
368,145
369,110
370,123
371,97
372,113
373,121
374,134
375,127
376,116
377,134
378,114
379,104
380,114
381,134
382,125
383,140
384,117
385,113
386,78
387,135
388,127
389,130
390,106
391,120
392,106
393,104
394,126
395,111
396,112
397,120
398,110
399,99
400,113
401,117
402,155
403,136
404,131
405,117
406,105
407,107
408,131
409,140
410,133
411,130
412,133
413,111
414,128
415,148
416,151
417,140
418,146
419,138
420,133
421,125
422,136
423,158
424,138
425,146
426,157
427,117
428,130
429,154
430,173
431,131
432,162
433,130
434,117
435,133
436,166
437,164
438,158
439,142
440,148
441,130
442,100
443,150
444,140
445,134
446,90
447,83
448,118
449,142
450,168
451,137
452,149
453,176
454,114
455,133
456,137
457,176
458,183
459,148
460,158
461,195
462,102
463,78
464,92
465,94
466,116
467,112
468,133
469,150
470,148
471,160
472,191
473,171
474,194
475,193
476,168
477,117
478,192
479,187
480,151
481,164
482,130
483,114
484,160
485,180
486,209
487,129
488,186
489,102
490,129
491,146
491,146
