time,renshu
152,55
153,175
154,186
155,94
156,29
157,20
158,21
159,30
160,27
161,21
162,26
163,50
164,119
165,222
166,246
167,297
168,338
169,102
170,61
171,73
172,74
173,78
174,103
175,100
176,132
177,94
178,110
179,102
180,123
181,120
182,135
183,115
184,162
185,88
186,103
187,86
188,141
189,109
190,107
191,91
192,95
193,83
194,77
195,91
196,112
197,120
198,93
199,82
200,86
201,83
202,96
203,151
204,117
205,78
206,77
207,71
208,72
209,120
210,135
211,137
212,85
213,142
214,136
215,156
216,157
217,2154
218,2427
219,119
220,111
221,107
222,136
223,240
224,325
225,129
226,88
227,90
228,101
229,69
230,93
231,84
232,268
233,210
234,247
235,215
236,236
237,256
238,276
239,303
240,202
241,115
242,130
243,115
244,192
245,278
246,299
247,208
248,78
249,64
250,73
251,71
252,109
253,117
254,82
255,103
256,61
257,77
258,70
259,78
260,76
261,67
262,55
263,59
264,61
265,68
266,91
267,83
268,57
269,50
270,67
271,42
272,60
273,132
274,164
275,72
276,67
277,70
278,75
279,61
280,144
281,142
282,83
283,49
284,71
285,81
286,72
287,163
288,151
289,68
290,95
291,69
292,74
293,87
294,143
295,140
296,79
297,69
298,87
299,61
300,77
301,103
302,98
303,69
304,80
305,80
306,74
307,83
308,227
309,248
310,248
311,75
312,90
313,72
314,96
315,102
316,120
317,83
318,87
319,99
320,79
321,80
322,104
323,122
324,90
325,87
326,82
327,62
328,74
329,101
330,100
331,73
332,86
333,80
334,78
335,57
336,86
337,97
338,55
339,78
340,57
341,53
342,67
343,95
344,89
345,71
346,59
347,105
348,92
349,64
350,89
351,70
352,86
353,63
354,60
355,84
356,60
357,77
358,96
359,70
360,56
361,55
362,61
363,215
364,217
365,101
366,81
367,68
368,70
369,105
370,87
371,102
372,107
373,80
374,68
375,107
376,101
377,71
378,110
379,118
380,98
381,69
382,86
383,91
384,97
385,82
386,119
387,70
388,73
389,80
390,89
391,80
392,125
393,109
394,77
395,80
396,79
397,82
398,79
399,91
400,87
401,71
402,76
403,89
404,101
405,183
406,181
407,176
408,114
409,137
410,127
411,126
412,115
413,172
414,117
415,108
416,103
417,101
418,85
419,92
420,128
421,132
422,100
423,83
424,88
425,87
426,95
427,133
428,135
429,106
430,90
431,110
432,103
433,112
434,147
435,148
436,108
437,99
438,120
439,101
440,115
441,139
442,130
443,119
444,102
445,155
446,160
447,135
448,126
449,82
450,74
451,77
452,82
453,71
454,71
455,96
456,121
457,67
458,67
459,81
460,67
461,112
462,161
463,104
464,88
465,121
466,125
467,108
468,95
469,34
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,61
483,155
484,143
485,78
486,82
487,97
488,83
489,96
490,96
491,115
491,115
