time,renshu
3,3
4,3
5,0
6,5
7,7
8,3
9,5
10,8
11,2
12,5
13,12
14,3
15,12
16,13
17,16
18,10
19,6
20,7
21,40
22,50
23,49
24,53
25,77
26,77
27,66
28,95
29,97
30,84
31,85
32,103
33,101
34,89
35,105
36,112
37,146
38,111
39,90
40,127
41,91
42,150
43,159
44,195
45,205
46,252
47,267
48,251
49,311
50,284
51,264
52,238
53,235
54,278
55,275
56,224
57,266
58,258
59,241
60,227
61,229
62,293
63,344
64,351
65,363
66,300
67,265
68,347
69,305
70,349
71,302
72,251
73,288
74,293
75,311
76,271
77,323
78,352
79,317
80,182
81,158
82,132
83,158
84,209
85,209
86,182
87,131
88,137
89,132
90,151
91,155
92,193
93,123
94,187
95,190
96,306
97,355
98,411
99,407
100,355
101,353
102,367
103,295
104,233
105,246
106,255
107,350
108,272
109,287
110,267
111,293
112,332
113,372
114,358
115,237
116,266
117,270
118,267
119,337
120,473
121,382
122,268
123,194
124,230
125,224
126,294
127,401
128,319
129,291
130,285
131,270
132,256
133,351
134,353
135,298
136,248
137,266
138,292
139,214
140,305
141,355
142,295
143,178
144,175
145,200
146,181
147,237
148,240
149,251
150,167
151,170
152,213
153,225
154,227
155,256
156,198
157,194
158,163
159,175
160,208
161,211
162,191
163,223
164,192
165,188
166,172
167,186
168,249
169,244
170,203
171,218
172,222
173,212
174,213
175,295
176,243
177,173
178,157
179,206
180,213
181,263
182,320
183,260
184,192
185,214
186,205
187,284
188,295
189,259
190,252
191,119
192,180
193,180
194,189
195,246
196,305
197,221
198,164
199,229
200,209
201,216
202,275
203,293
204,213
205,194
206,205
207,235
208,200
209,172
210,192
211,206
212,212
213,233
214,257
215,256
216,251
217,297
218,263
219,326
220,226
221,297
222,324
223,294
224,356
225,303
226,323
227,248
228,246
229,255
230,257
231,278
232,322
233,320
234,318
235,309
236,271
237,235
238,289
239,281
240,209
241,231
242,243
243,244
244,232
245,75
246,44
247,65
248,35
249,40
250,133
251,241
252,288
253,267
254,141
255,101
256,145
257,104
258,150
259,252
260,209
261,188
262,217
263,222
264,196
265,221
266,246
267,246
268,188
269,175
270,217
271,218
272,272
273,255
274,233
275,220
276,260
277,203
278,243
279,337
280,362
281,357
282,261
283,141
284,202
285,166
286,260
287,177
288,285
289,199
290,122
291,208
292,223
293,271
294,141
295,292
296,191
297,124
298,185
299,191
300,276
301,152
302,266
303,157
304,190
305,200
306,202
307,271
308,289
309,310
310,238
311,184
312,201
313,200
314,247
315,268
316,283
317,173
318,223
319,203
320,211
321,239
322,317
323,290
324,220
325,237
326,268
327,105
328,177
329,156
330,354
331,185
332,133
333,133
334,238
335,261
336,297
337,253
338,215
339,242
340,263
341,205
342,226
343,298
344,261
345,219
346,233
347,315
348,338
349,328
350,315
351,193
352,224
353,229
354,230
355,222
356,268
357,293
358,272
359,233
360,247
361,258
362,256
363,283
364,331
365,259
366,189
367,193
368,225
369,230
370,261
371,242
372,281
373,282
374,270
375,270
376,279
377,274
378,285
379,294
380,252
381,236
382,264
383,219
384,252
385,275
386,291
387,228
388,204
389,217
390,207
391,259
392,302
393,267
394,247
395,253
396,232
397,258
398,292
399,316
400,348
401,230
402,250
403,249
404,236
405,247
406,310
407,344
408,263
409,515
410,462
411,432
412,453
413,486
414,469
415,303
416,273
417,258
418,278
419,288
420,297
421,311
422,249
423,272
424,276
425,267
426,273
427,289
428,256
429,249
430,252
431,260
432,275
433,236
434,269
435,301
436,291
437,254
438,262
439,270
440,254
441,249
442,213
443,210
444,208
445,219
446,209
447,276
448,268
449,184
450,209
451,200
452,195
453,218
454,273
455,322
456,301
457,200
458,181
459,188
460,184
461,270
462,309
463,263
464,252
465,261
466,286
467,289
468,274
469,196
470,232
471,270
472,231
473,216
474,218
475,265
476,340
477,277
478,196
479,186
480,191
481,216
482,259
483,257
484,271
485,213
486,271
487,219
488,214
489,309
490,322
491,285
491,285
