time,renshu
224,141
225,125
226,171
227,193
228,165
229,141
230,127
231,128
232,98
233,81
234,57
235,61
236,73
237,106
238,130
239,73
240,41
241,48
242,28
243,42
244,74
245,108
246,55
247,49
248,31
249,31
250,26
251,79
252,98
253,82
254,20
255,13
256,8
257,6
258,17
259,76
260,48
261,30
262,27
263,13
264,35
265,97
266,126
267,63
268,62
269,47
270,42
271,62
272,128
273,202
274,93
275,76
276,105
277,79
278,126
279,347
280,467
281,86
282,93
283,41
284,69
285,84
286,99
287,124
288,83
289,74
290,46
291,18
292,78
293,116
294,134
295,105
296,64
297,35
298,57
299,73
300,101
301,109
302,72
303,75
304,74
305,75
306,134
307,338
308,471
309,231
310,147
311,61
312,59
313,46
314,117
315,117
316,73
317,55
318,65
319,61
320,59
321,153
322,141
323,102
324,94
325,110
326,105
327,63
328,179
329,180
330,109
331,59
332,47
333,52
334,55
335,134
336,177
337,65
338,74
339,65
340,65
341,57
342,92
343,148
344,84
345,67
346,103
347,278
348,401
349,175
350,92
351,52
352,73
353,75
354,57
355,71
356,82
357,137
358,103
359,65
360,76
361,79
362,82
363,146
364,150
365,124
366,76
367,101
368,109
369,116
370,148
371,158
372,96
373,92
374,107
375,89
376,96
377,148
378,130
379,94
380,91
381,85
382,91
383,60
384,180
385,218
386,102
387,85
388,76
389,87
390,102
391,130
392,178
393,115
394,75
395,79
396,82
397,93
398,123
399,62
400,98
401,93
402,116
403,78
404,91
405,174
406,236
407,158
408,105
409,109
410,107
411,118
412,197
413,247
414,157
415,102
416,96
417,109
418,132
419,196
420,177
421,135
422,97
423,100
424,105
425,135
426,149
427,215
428,98
429,111
430,127
431,147
432,174
433,214
434,155
435,108
436,83
437,53
438,48
439,57
440,88
441,109
442,99
443,68
444,75
445,223
446,271
447,110
448,85
449,46
450,53
451,24
452,65
453,62
454,97
455,149
456,75
457,89
458,92
459,89
460,153
461,401
462,515
463,395
464,343
465,288
466,200
467,147
468,123
469,85
470,99
471,77
472,85
473,76
474,69
475,137
476,147
477,115
478,93
479,89
480,63
481,80
482,114
483,135
484,88
485,74
486,80
487,88
488,78
489,136
490,160
491,94
491,94
