time,renshu
143,4
144,73
145,66
146,64
147,86
148,57
149,41
150,83
151,80
152,60
153,73
154,59
155,51
156,24
157,69
158,75
159,9
160,69
161,68
162,36
163,31
164,79
165,108
166,97
167,94
168,122
169,35
170,89
171,88
172,97
173,107
174,105
175,54
176,37
177,90
178,79
179,91
180,83
181,85
182,25
183,15
184,94
185,95
186,84
187,76
188,46
189,37
190,28
191,68
192,77
193,89
194,83
195,89
196,50
197,52
198,73
199,72
200,77
201,90
202,83
203,54
204,42
205,85
206,71
207,69
208,79
209,82
210,53
211,36
212,84
213,90
214,68
215,83
216,67
217,42
218,28
219,66
220,86
221,63
222,74
223,61
224,54
225,32
226,29
227,32
228,31
229,35
230,40
231,41
232,56
233,91
234,80
235,83
236,74
237,77
238,52
239,33
240,74
241,65
242,64
243,68
244,65
245,48
246,50
247,75
248,70
249,78
250,92
251,78
252,63
253,47
254,77
255,89
256,64
257,56
258,91
259,45
260,30
261,56
262,55
263,67
264,65
265,79
266,57
267,44
268,78
269,60
270,60
271,90
272,71
273,47
274,36
275,81
276,80
277,65
278,76
279,82
280,48
281,35
282,37
283,80
284,95
285,65
286,77
287,38
288,32
289,68
290,79
291,89
292,88
293,81
294,45
295,58
296,91
297,77
298,82
299,83
300,76
301,52
302,34
303,78
304,57
305,84
306,95
307,89
308,50
309,48
310,54
311,88
312,84
313,81
314,106
315,60
316,34
317,82
318,71
319,55
320,90
321,102
322,44
323,54
324,85
325,77
326,98
327,87
328,78
329,52
330,45
331,102
332,85
333,83
334,121
335,98
336,56
337,35
338,90
339,102
340,96
341,74
342,115
343,69
344,46
345,110
346,101
347,80
348,53
349,40
350,67
351,106
352,107
353,98
354,103
355,99
356,84
357,74
358,72
359,128
360,114
361,117
362,126
363,139
364,66
365,57
366,122
367,107
368,104
369,109
370,125
371,114
372,66
373,135
374,140
375,133
376,143
377,144
378,68
379,69
380,133
381,115
382,116
383,147
384,156
385,83
386,92
387,119
388,130
389,130
390,149
391,140
392,99
393,79
394,141
395,132
396,146
397,141
398,151
399,100
400,67
401,143
402,137
403,119
404,153
405,130
406,83
407,72
408,163
409,144
410,143
411,126
412,154
413,96
414,82
415,156
416,144
417,123
418,125
419,139
420,90
421,80
422,154
423,135
424,156
425,148
426,157
427,96
428,86
429,139
430,150
431,147
432,144
433,132
434,102
435,72
436,153
437,157
438,160
439,125
440,153
441,106
442,66
443,129
444,109
445,122
446,50
447,73
448,85
449,122
450,116
451,127
452,121
453,161
454,138
455,86
456,68
457,148
458,144
459,113
460,129
461,140
462,65
463,64
464,69
465,75
466,80
467,79
468,63
469,101
470,107
471,145
472,105
473,139
474,121
475,129
476,100
477,67
478,121
479,116
480,120
481,104
482,108
483,92
484,73
485,121
486,124
487,80
488,123
489,125
490,90
491,58
491,58
