time,renshu
344,17
345,7
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,37
376,55
377,44
378,57
379,59
380,41
381,40
382,49
383,39
384,49
385,54
386,59
387,50
388,57
389,57
390,61
391,53
392,89
393,80
394,57
395,74
396,67
397,64
398,61
399,62
400,63
401,43
402,34
403,55
404,41
405,47
406,53
407,56
408,53
409,56
410,54
411,55
412,59
413,71
414,87
415,64
416,59
417,57
418,64
419,58
420,67
421,76
422,46
423,57
424,63
425,60
426,65
427,65
428,80
429,49
430,55
431,52
432,59
433,58
434,66
435,78
436,54
437,58
438,56
439,57
440,55
441,74
442,78
443,38
444,28
445,46
446,88
447,49
448,40
449,35
450,42
451,38
452,50
453,33
454,51
455,38
456,52
457,33
458,48
459,80
460,39
461,61
462,64
463,67
464,54
465,80
466,59
467,75
468,54
469,52
470,50
471,46
472,51
473,63
474,50
475,45
476,66
477,74
478,58
479,56
480,49
481,44
482,51
483,51
484,74
485,57
486,62
487,60
488,46
489,48
490,64
491,74
491,74
