time,renshu
275,34
276,302
277,307
278,321
279,281
280,97
281,49
282,73
283,235
284,317
285,389
286,291
287,142
288,110
289,328
290,338
291,352
292,280
293,256
294,156
295,109
296,263
297,271
298,310
299,279
300,242
301,124
302,150
303,287
304,283
305,325
306,255
307,259
308,83
309,59
310,73
311,274
312,307
313,323
314,238
315,120
316,87
317,191
318,287
319,324
320,305
321,237
322,186
323,147
324,301
325,307
326,329
327,293
328,259
329,144
330,146
331,274
332,352
333,340
334,320
335,311
336,155
337,146
338,347
339,313
340,307
341,279
342,248
343,217
344,169
345,398
346,330
347,266
348,90
349,94
350,120
351,275
352,252
353,212
354,329
355,294
356,234
357,164
358,153
359,298
360,279
361,268
362,312
363,295
364,186
365,182
366,311
367,293
368,275
369,284
370,296
371,283
372,205
373,258
374,216
375,220
376,251
377,196
378,47
379,84
380,331
381,300
382,336
383,316
384,257
385,213
386,156
387,233
388,109
389,50
390,179
391,156
392,175
393,134
394,173
395,164
396,154
397,91
398,93
399,68
400,121
401,197
402,287
403,285
404,271
405,274
406,188
407,172
408,248
409,277
410,295
411,292
412,276
413,192
414,178
415,289
416,310
417,262
418,295
419,287
420,235
421,181
422,338
423,274
424,259
425,333
426,360
427,297
428,224
429,353
430,408
431,366
432,381
433,374
434,264
435,266
436,421
437,419
438,407
439,410
440,391
441,274
442,227
443,401
444,380
445,295
446,65
447,132
448,162
449,387
450,429
451,485
452,452
453,456
454,441
455,284
456,272
457,484
458,431
459,104
460,423
461,363
462,147
463,125
464,129
465,133
466,127
467,145
468,148
469,434
470,404
471,420
472,500
473,537
474,552
475,514
476,278
477,330
478,518
479,516
480,562
481,583
482,549
483,330
484,334
485,593
486,626
487,631
488,617
489,593
490,272
491,259
491,259
