time,renshu
397,36
398,77
399,83
400,71
401,61
402,51
403,44
404,50
405,58
406,111
407,89
408,52
409,65
410,58
411,53
412,72
413,81
414,71
415,57
416,68
417,57
418,48
419,73
420,85
421,78
422,51
423,43
424,51
425,57
426,49
427,74
428,88
429,52
430,44
431,46
432,42
433,43
434,101
435,106
436,40
437,44
438,46
439,62
440,40
441,91
442,72
443,29
444,25
445,47
446,50
447,79
448,67
449,33
450,40
451,31
452,39
453,40
454,56
455,60
456,82
457,31
458,32
459,20
460,16
461,52
462,60
463,76
464,49
465,58
466,42
467,50
468,45
469,29
470,49
471,35
472,34
473,27
474,42
475,40
476,94
477,82
478,33
479,29
480,43
481,24
482,29
483,45
484,96
485,33
486,32
487,32
488,24
489,34
490,77
491,74
491,74
