time,renshu
63,3
64,14
65,7
66,13
67,13
68,5
69,7
70,5
71,5
72,10
73,6
74,6
75,2
76,8
77,3
78,5
79,7
80,4
81,4
82,13
83,9
84,2
85,11
86,11
87,11
88,11
89,7
90,4
91,22
92,22
93,18
94,9
95,26
96,47
97,24
98,30
99,42
100,39
101,37
102,33
103,19
104,27
105,41
106,58
107,63
108,65
109,82
110,74
111,84
112,77
113,81
114,78
115,59
116,52
117,74
118,84
119,50
120,64
121,46
122,59
123,55
124,59
125,45
126,78
127,61
128,85
129,109
130,118
131,110
132,114
133,148
134,106
135,134
136,80
137,124
138,156
139,107
140,116
141,189
142,180
143,99
144,88
145,115
146,119
147,124
148,100
149,149
150,136
151,107
152,104
153,131
154,108
155,117
156,104
157,104
158,33
159,43
160,50
161,48
162,28
163,37
164,76
165,84
166,69
167,79
168,90
169,57
170,40
171,23
172,27
173,42
174,47
175,26
176,28
177,29
178,109
179,41
180,53
181,67
182,68
183,62
184,48
185,48
186,52
187,58
188,57
189,60
190,57
191,54
192,56
193,67
194,59
195,65
196,53
197,31
198,46
199,54
200,61
201,52
202,62
203,41
204,38
205,39
206,70
207,42
208,40
209,31
210,43
211,33
212,48
213,51
214,59
215,42
216,60
217,34
218,6
219,41
220,30
221,35
222,63
223,58
224,29
225,12
226,28
227,29
228,19
229,26
230,34
231,22
232,31
233,40
234,41
235,31
236,39
237,44
238,39
239,22
240,22
241,27
242,35
243,30
244,38
245,22
246,44
247,28
248,39
249,32
250,37
251,39
252,33
253,41
254,23
255,26
256,26
257,22
258,41
259,24
260,35
261,26
262,33
263,31
264,29
265,33
266,43
267,37
268,31
269,43
270,21
271,33
272,30
273,37
274,39
275,35
276,41
277,29
278,52
279,53
280,26
281,27
282,30
283,31
284,29
285,31
286,23
287,39
288,36
289,44
290,37
291,29
292,55
293,43
294,31
295,28
296,41
297,22
298,27
299,30
300,42
301,25
302,35
303,45
304,23
305,45
306,76
307,50
308,39
309,39
310,33
311,52
312,31
313,34
314,48
315,31
316,33
317,54
318,42
319,41
320,51
321,41
322,36
323,38
324,43
325,35
326,49
327,43
328,37
329,28
330,31
331,25
332,44
333,48
334,33
335,43
336,20
337,35
338,37
339,43
340,25
341,39
342,35
343,30
344,33
345,48
346,41
347,56
348,39
349,27
350,34
351,31
352,34
353,33
354,38
355,48
356,58
357,37
358,44
359,46
360,38
361,44
362,53
363,49
364,34
365,47
366,57
367,57
368,60
369,76
370,65
371,47
372,49
373,54
374,44
375,64
376,50
377,49
378,37
379,45
380,49
381,65
382,47
383,63
384,68
385,64
386,48
387,62
388,69
389,79
390,52
391,62
392,48
393,45
394,46
395,49
396,50
397,52
398,78
399,60
400,42
401,73
402,52
403,63
404,41
405,54
406,51
407,52
408,64
409,73
410,74
411,62
412,80
413,54
414,51
415,113
416,109
417,96
418,108
419,115
420,88
421,91
422,108
423,127
424,108
425,92
426,110
427,94
428,121
429,100
430,122
431,133
432,103
433,104
434,147
435,178
436,154
437,183
438,117
439,88
440,68
441,67
442,46
443,74
444,57
445,47
446,31
447,54
448,41
449,60
450,58
451,48
452,57
453,56
454,88
455,61
456,91
457,65
458,69
459,65
460,61
461,70
462,39
463,42
464,51
465,61
466,46
467,50
468,54
469,54
470,58
471,51
472,62
473,68
474,45
475,61
476,66
477,80
478,48
479,55
480,65
481,70
482,66
483,42
484,47
485,63
486,66
487,49
488,70
489,56
490,46
491,63
491,63
