time,renshu
218,28
219,44
220,36
221,24
222,12
223,13
224,6
225,6
226,2
227,2
228,2
229,0
230,1
231,2
232,9
233,17
234,16
235,17
236,22
237,20
238,16
239,21
240,30
241,22
242,22
243,34
244,41
245,34
246,26
247,33
248,36
249,35
250,34
251,39
252,38
253,38
254,50
255,34
256,46
257,50
258,45
259,42
260,43
261,48
262,54
263,45
264,59
265,64
266,64
267,28
268,81
269,103
270,107
271,133
272,143
273,110
274,109
275,73
276,78
277,87
278,90
279,78
280,71
281,42
282,57
283,70
284,58
285,66
286,73
287,69
288,59
289,64
290,65
291,61
292,72
293,79
294,70
295,57
296,31
297,0
298,0
299,0
300,0
301,0
302,32
303,57
304,43
305,58
306,43
307,52
308,46
309,34
310,47
311,50
312,53
313,57
314,62
315,52
316,58
317,76
318,70
319,72
320,80
321,98
322,70
323,66
324,54
325,73
326,76
327,79
328,111
329,130
330,94
331,114
332,111
333,85
334,83
335,77
336,77
337,66
338,82
339,84
340,63
341,84
342,85
343,64
344,68
345,81
346,70
347,75
348,59
349,60
350,53
351,56
352,86
353,70
354,74
355,79
356,75
357,79
358,65
359,169
360,141
361,172
362,201
363,172
364,130
365,143
366,108
367,94
368,84
369,84
370,104
371,67
372,62
373,75
374,80
375,76
376,63
377,86
378,43
379,37
380,84
381,66
382,49
383,49
384,69
385,33
386,49
387,58
388,72
389,64
390,101
391,120
392,79
393,74
394,109
395,144
396,138
397,155
398,195
399,125
400,114
401,157
402,107
403,139
404,144
405,113
406,89
407,89
408,85
409,176
410,149
411,156
412,189
413,123
414,104
415,156
416,171
417,153
418,150
419,151
420,102
421,88
422,123
423,112
424,140
425,129
426,148
427,102
428,108
429,157
430,134
431,133
432,153
433,166
434,135
435,118
436,157
437,147
438,135
439,148
440,191
441,140
442,115
443,152
444,168
445,185
446,77
447,107
448,98
449,138
450,140
451,144
452,129
453,152
454,200
455,128
456,133
457,153
458,144
459,148
460,180
461,210
462,138
463,117
464,103
465,90
466,107
467,83
468,120
469,140
470,146
471,163
472,145
473,129
474,161
475,189
476,154
477,141
478,149
479,142
480,166
481,139
482,191
483,152
484,132
485,194
486,156
487,163
488,135
489,139
490,162
491,168
491,168
