time,renshu
35,1
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,2
56,3
57,11
58,8
59,6
60,5
61,4
62,15
63,14
64,25
65,24
66,13
67,17
68,17
69,20
70,19
71,21
72,22
73,19
74,22
75,27
76,24
77,30
78,28
79,44
80,23
81,29
82,24
83,28
84,24
85,38
86,50
87,28
88,35
89,25
90,49
91,34
92,39
93,49
94,31
95,37
96,28
97,30
98,15
99,19
100,19
101,28
102,26
103,36
104,31
105,72
106,57
107,58
108,48
109,63
110,55
111,72
112,82
113,76
114,74
115,58
116,73
117,87
118,81
119,92
120,95
121,91
122,80
123,96
124,85
125,67
126,72
127,72
128,73
129,94
130,73
131,54
132,52
133,68
134,52
135,76
136,85
137,75
138,79
139,66
140,84
141,65
142,72
143,79
144,68
145,61
146,65
147,64
148,84
149,78
150,73
151,80
152,77
153,108
154,84
155,63
156,61
157,60
158,63
159,72
160,90
161,79
162,100
163,63
164,80
165,65
166,65
167,81
168,49
169,40
170,70
171,119
172,91
173,92
174,95
175,78
176,58
177,80
178,52
179,78
180,65
181,91
182,93
183,76
184,81
185,88
186,89
187,79
188,63
189,50
190,98
191,66
192,71
193,96
194,80
195,70
196,97
197,69
198,92
199,94
200,77
201,58
202,50
203,76
204,48
205,38
206,31
207,55
208,49
209,21
210,44
211,44
212,46
213,46
214,35
215,51
216,35
217,58
218,55
219,46
220,63
221,47
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,50
237,68
238,70
239,50
240,43
241,40
242,48
243,47
244,52
245,99
246,103
247,111
248,88
249,74
250,87
251,76
252,87
253,82
254,85
255,91
256,93
257,108
258,92
259,99
260,75
261,79
262,74
263,101
264,89
265,96
266,80
267,83
268,90
269,66
270,64
271,81
272,99
273,75
274,103
275,61
276,103
277,52
278,76
279,64
280,60
281,49
282,76
283,68
284,78
285,84
286,112
287,98
288,84
289,65
290,95
291,101
292,71
293,88
294,101
295,96
296,74
297,68
298,88
299,67
300,84
301,125
302,83
303,84
304,93
305,74
306,81
307,88
308,60
309,63
310,82
311,92
312,73
313,79
314,79
315,82
316,81
317,73
318,89
319,66
320,67
321,84
322,74
323,74
324,76
325,64
326,64
327,80
328,72
329,121
330,108
331,77
332,71
333,59
334,68
335,86
336,98
337,87
338,60
339,45
340,63
341,84
342,71
343,101
344,97
345,71
346,90
347,67
348,80
349,80
350,77
351,55
352,69
353,75
354,75
355,116
356,86
357,95
358,84
359,76
360,56
361,53
362,84
363,87
364,93
365,87
366,78
367,85
368,73
369,53
370,49
371,55
372,45
373,39
374,33
375,49
376,45
377,78
378,52
379,56
380,32
381,38
382,34
383,45
384,52
385,59
386,68
387,40
388,36
389,45
390,42
391,56
392,49
393,50
394,44
395,45
396,39
397,27
398,35
399,43
400,34
401,33
402,44
403,25
404,42
405,40
406,28
407,30
408,26
409,46
410,18
411,27
412,31
413,35
414,46
415,27
416,50
417,27
418,43
419,58
420,59
421,73
422,34
423,53
424,56
425,48
426,52
427,73
428,74
429,70
430,36
431,72
432,53
433,57
434,74
435,76
436,56
437,54
438,73
439,147
440,152
441,128
442,104
443,96
444,92
445,96
446,84
447,119
448,107
449,112
450,118
451,99
452,132
453,145
454,179
455,133
456,132
457,97
458,99
459,123
460,96
461,128
462,88
463,67
464,62
465,56
466,50
467,51
468,69
469,82
470,150
471,153
472,128
473,135
474,124
475,145
476,138
477,134
478,111
479,108
480,132
481,114
482,139
483,107
484,133
485,121
486,97
487,122
488,118
489,148
490,128
491,139
491,139
