time,renshu
266,73
267,80
268,51
269,47
270,71
271,54
272,80
273,269
274,108
275,47
276,65
277,62
278,62
279,89
280,60
281,79
282,75
283,60
284,43
285,60
286,76
287,89
288,67
289,45
290,70
291,64
292,51
293,79
294,108
295,91
296,56
297,55
298,49
299,62
300,71
301,91
302,99
303,59
304,57
305,75
306,63
307,95
308,40
309,78
310,83
311,71
312,37
313,54
314,101
315,134
316,99
317,69
318,59
319,49
320,78
321,86
322,96
323,95
324,72
325,80
326,77
327,74
328,92
329,106
330,83
331,65
332,65
333,78
334,63
335,99
336,118
337,98
338,67
339,69
340,88
341,94
342,77
343,107
344,97
345,57
346,74
347,80
348,92
349,88
350,93
351,71
352,68
353,65
354,66
355,72
356,78
357,138
358,119
359,81
360,94
361,92
362,88
363,157
364,187
365,158
366,113
367,89
368,105
369,118
370,112
371,114
372,153
373,113
374,95
375,54
376,122
377,154
378,164
379,140
380,91
381,99
382,130
383,108
384,122
385,162
386,123
387,113
388,110
389,90
390,108
391,96
392,101
393,104
394,77
395,88
396,104
397,107
398,129
399,133
400,136
401,131
402,111
403,105
404,105
405,137
406,160
407,151
408,117
409,160
410,138
411,127
412,110
413,146
414,109
415,77
416,103
417,109
418,97
419,140
420,191
421,161
422,84
423,131
424,115
425,108
426,144
427,126
428,126
429,97
430,96
431,103
432,105
433,116
434,160
435,126
436,78
437,107
438,108
439,104
440,109
441,145
442,141
443,87
444,95
445,113
446,150
447,139
448,171
449,97
450,104
451,118
452,128
453,95
454,125
455,162
456,128
457,121
458,95
459,129
460,140
461,193
462,189
463,135
464,146
465,128
466,165
467,141
468,108
469,97
470,115
471,90
472,119
473,128
474,127
475,139
476,142
477,155
478,79
479,116
480,114
481,103
482,143
483,169
484,163
485,107
486,114
487,124
488,114
489,138
490,176
491,167
491,167
