time,renshu
183,2
184,7
185,2
186,4
187,9
188,5
189,8
190,7
191,6
192,10
193,15
194,18
195,19
196,5
197,4
198,14
199,14
200,16
201,16
202,13
203,10
204,9
205,15
206,16
207,17
208,13
209,8
210,9
211,17
212,17
213,20
214,27
215,24
216,23
217,14
218,13
219,22
220,19
221,17
222,23
223,14
224,8
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,9
233,24
234,29
235,30
236,31
237,31
238,19
239,17
240,30
241,30
242,33
243,18
244,35
245,24
246,17
247,29
248,27
249,31
250,23
251,24
252,21
253,11
254,22
255,28
256,39
257,31
258,23
259,24
260,24
261,35
262,36
263,47
264,38
265,39
266,16
267,25
268,48
269,40
270,42
271,50
272,52
273,30
274,21
275,46
276,43
277,45
278,46
279,50
280,28
281,25
282,24
283,49
284,39
285,46
286,50
287,32
288,19
289,54
290,53
291,57
292,60
293,52
294,22
295,15
296,54
297,42
298,41
299,59
300,58
301,22
302,30
303,67
304,50
305,53
306,66
307,72
308,24
309,11
310,9
311,57
312,70
313,64
314,64
315,23
316,23
317,60
318,86
319,52
320,45
321,23
322,0
323,0
324,0
325,1
326,0
327,6
328,0
329,0
330,0
331,0
332,24
333,29
334,48
335,44
336,36
337,11
338,60
339,68
340,64
341,65
342,53
343,43
344,30
345,64
346,64
347,62
348,25
349,21
350,26
351,0
352,52
353,66
354,62
355,53
356,55
357,39
358,23
359,65
360,48
361,67
362,59
363,54
364,37
365,33
366,55
367,54
368,68
369,60
370,53
371,32
372,37
373,66
374,56
375,57
376,61
377,64
378,49
379,18
380,64
381,60
382,38
383,69
384,71
385,31
386,34
387,75
388,64
389,51
390,84
391,59
392,39
393,29
394,79
395,75
396,62
397,66
398,60
399,37
400,31
401,65
402,70
403,55
404,67
405,48
406,39
407,34
408,84
409,73
410,78
411,66
412,78
413,46
414,41
415,96
416,92
417,79
418,82
419,97
420,61
421,43
422,94
423,99
424,109
425,106
426,109
427,52
428,36
429,102
430,97
431,74
432,110
433,99
434,57
435,44
436,84
437,106
438,88
439,102
440,98
441,61
442,45
443,116
444,122
445,103
446,35
447,40
448,57
449,124
450,99
451,113
452,123
453,90
454,125
455,50
456,59
457,98
458,89
459,88
460,108
461,90
462,33
463,41
464,41
465,39
466,44
467,34
468,44
469,89
470,93
471,111
472,102
473,100
474,99
475,102
476,47
477,42
478,131
479,107
480,121
481,89
482,117
483,55
484,34
485,110
486,95
487,105
488,112
489,112
490,57
491,61
491,61
