time,renshu
159,4
160,2
161,45
162,38
163,48
164,56
165,51
166,41
167,54
168,59
169,65
170,44
171,47
172,55
173,64
174,54
175,57
176,59
177,43
178,47
179,72
180,59
181,78
182,73
183,48
184,50
185,42
186,58
187,73
188,58
189,56
190,66
191,45
192,51
193,74
194,40
195,64
196,57
197,45
198,42
199,61
200,52
201,56
202,55
203,59
204,64
205,34
206,52
207,42
208,79
209,108
210,107
211,104
212,78
213,92
214,95
215,101
216,105
217,91
218,78
219,76
220,87
221,106
222,88
223,103
224,69
225,60
226,67
227,48
228,57
229,51
230,47
231,47
232,50
233,66
234,92
235,109
236,96
237,78
238,114
239,102
240,95
241,81
242,97
243,86
244,75
245,81
246,98
247,85
248,63
249,65
250,31
251,74
252,93
253,80
254,77
255,63
256,70
257,59
258,77
259,96
260,83
261,63
262,60
263,73
264,54
265,74
266,86
267,104
268,70
269,68
270,104
271,89
272,76
273,106
274,103
275,184
276,69
277,69
278,106
279,83
280,64
281,96
282,92
283,80
284,55
285,76
286,86
287,104
288,84
289,60
290,74
291,83
292,74
293,89
294,103
295,88
296,69
297,66
298,76
299,94
300,100
301,110
302,102
303,98
304,82
305,82
306,198
307,107
308,97
309,91
310,101
311,86
312,76
313,77
314,91
315,132
316,149
317,82
318,104
319,70
320,87
321,75
322,111
323,142
324,92
325,97
326,112
327,84
328,134
329,123
330,127
331,108
332,98
333,83
334,99
335,88
336,110
337,106
338,87
339,72
340,99
341,85
342,113
343,120
344,128
345,88
346,103
347,132
348,121
349,74
350,97
351,68
352,79
353,58
354,97
355,85
356,65
357,93
358,89
359,88
360,63
361,63
362,87
363,92
364,83
365,82
366,78
367,69
368,90
369,75
370,97
371,87
372,98
373,93
374,92
375,81
376,79
377,88
378,88
379,112
380,99
381,88
382,116
383,93
384,127
385,126
386,93
387,92
388,126
389,89
390,100
391,89
392,93
393,85
394,94
395,87
396,71
397,72
398,89
399,104
400,73
401,100
402,92
403,100
404,89
405,105
406,128
407,128
408,122
409,122
410,99
411,93
412,118
413,84
414,102
415,94
416,101
417,100
418,119
419,117
420,110
421,134
422,104
423,99
424,131
425,109
426,153
427,146
428,108
429,128
430,101
431,97
432,104
433,116
434,131
435,129
436,100
437,128
438,117
439,77
440,49
441,139
442,137
443,113
444,141
445,204
446,231
447,140
448,121
449,115
450,115
451,95
452,108
453,107
454,129
455,149
456,120
457,109
458,124
459,101
460,135
461,134
462,169
463,160
464,135
465,148
466,155
467,154
468,134
469,107
470,125
471,132
472,130
473,147
474,141
475,154
476,169
477,164
478,158
479,142
480,145
481,117
482,162
483,171
484,164
485,160
486,133
487,136
488,153
489,155
490,189
491,153
491,153
