time,renshu
17,2
18,0
19,10
20,10
21,11
22,12
23,33
24,27
25,36
26,28
27,27
28,21
29,36
30,36
31,30
32,40
33,24
34,37
35,39
36,29
37,48
38,27
39,44
40,48
41,35
42,41
43,40
44,35
45,22
46,38
47,41
48,39
49,46
50,31
51,35
52,39
53,34
54,38
55,38
56,46
57,62
58,61
59,40
60,40
61,45
62,55
63,65
64,48
65,53
66,55
67,42
68,49
69,51
70,56
71,43
72,49
73,31
74,49
75,46
76,51
77,49
78,61
79,61
80,36
81,16
82,38
83,22
84,32
85,33
86,32
87,26
88,27
89,16
90,35
91,33
92,41
93,36
94,23
95,26
96,51
97,34
98,40
99,40
100,46
101,44
102,32
103,32
104,25
105,27
106,39
107,28
108,29
109,25
110,26
111,35
112,55
113,47
114,57
115,31
116,31
117,41
118,43
119,47
120,49
121,46
122,28
123,34
124,40
125,43
126,38
127,62
128,45
129,43
130,55
131,48
132,57
133,79
134,73
135,93
136,53
137,64
138,87
139,75
140,103
141,67
142,101
143,49
144,32
145,41
146,48
147,45
148,56
149,53
150,44
151,46
152,47
153,43
154,58
155,47
156,56
157,47
158,49
159,65
160,41
161,42
162,74
163,57
164,46
165,43
166,46
167,54
168,60
169,71
170,59
171,67
172,54
173,77
174,68
175,111
176,80
177,61
178,50
179,62
180,86
181,70
182,81
183,98
184,54
185,65
186,58
187,64
188,87
189,90
190,89
191,50
192,68
193,63
194,59
195,70
196,88
197,94
198,59
199,79
200,65
201,63
202,85
203,94
204,75
205,52
206,90
207,88
208,77
209,57
210,101
211,90
212,86
213,99
214,98
215,83
216,85
217,133
218,108
219,84
220,87
221,131
222,128
223,133
224,148
225,116
226,107
227,105
228,93
229,112
230,112
231,126
232,110
233,101
234,102
235,114
236,104
237,91
238,109
239,101
240,76
241,85
242,81
243,80
244,74
245,114
246,81
247,85
248,88
249,77
250,73
251,82
252,102
253,108
254,46
255,46
256,60
257,41
258,56
259,116
260,116
261,64
262,72
263,81
264,75
265,72
266,97
267,91
268,70
269,87
270,63
271,72
272,90
273,83
274,88
275,85
276,78
277,72
278,86
279,118
280,109
281,112
282,89
283,61
284,77
285,79
286,96
287,108
288,95
289,72
290,70
291,79
292,80
293,99
294,112
295,104
296,72
297,67
298,67
299,76
300,84
301,114
302,114
303,78
304,58
305,68
306,86
307,107
308,112
309,121
310,97
311,84
312,69
313,77
314,83
315,98
316,78
317,70
318,58
319,76
320,67
321,80
322,98
323,107
324,83
325,79
326,105
327,98
328,110
329,110
330,110
331,83
332,81
333,74
334,94
335,93
336,130
337,76
338,80
339,78
340,133
341,86
342,109
343,126
344,102
345,75
346,78
347,91
348,93
349,115
350,103
351,80
352,80
353,83
354,78
355,110
356,113
357,123
358,123
359,92
360,94
361,98
362,89
363,125
364,152
365,137
366,102
367,113
368,111
369,109
370,88
371,102
372,113
373,81
374,122
375,90
376,106
377,106
378,117
379,123
380,136
381,112
382,113
383,109
384,129
385,105
386,119
387,92
388,82
389,101
390,100
391,113
392,105
393,113
394,101
395,86
396,106
397,110
398,92
399,110
400,107
401,119
402,112
403,74
404,91
405,99
406,104
407,93
408,90
409,271
410,206
411,157
412,176
413,183
414,144
415,113
416,114
417,114
418,152
419,97
420,113
421,164
422,104
423,123
424,102
425,139
426,106
427,129
428,131
429,100
430,99
431,100
432,84
433,116
434,123
435,118
436,106
437,95
438,96
439,109
440,118
441,127
442,122
443,86
444,101
445,114
446,105
447,98
448,108
449,81
450,78
451,87
452,89
453,88
454,117
455,132
456,111
457,59
458,83
459,81
460,81
461,102
462,130
463,114
464,133
465,105
466,129
467,97
468,97
469,84
470,100
471,106
472,91
473,82
474,97
475,103
476,107
477,145
478,81
479,70
480,107
481,80
482,91
483,121
484,117
485,63
486,95
487,75
488,79
489,107
490,118
491,122
491,122
