time,renshu
145,30
146,41
147,44
148,37
149,31
150,39
151,35
152,39
153,46
154,58
155,44
156,28
157,42
158,37
159,51
160,50
161,50
162,44
163,37
164,54
165,56
166,47
167,63
168,58
169,49
170,70
171,44
172,60
173,74
174,47
175,32
176,38
177,52
178,38
179,40
180,47
181,64
182,60
183,46
184,69
185,49
186,62
187,69
188,49
189,35
190,46
191,51
192,41
193,53
194,45
195,56
196,52
197,45
198,53
199,54
200,55
201,68
202,65
203,50
204,43
205,48
206,56
207,59
208,54
209,57
210,51
211,35
212,55
213,40
214,42
215,47
216,57
217,45
218,36
219,51
220,33
221,34
222,48
223,41
224,23
225,2
226,0
227,0
228,0
229,14
230,18
231,14
232,38
233,48
234,31
235,34
236,51
237,61
238,45
239,50
240,50
241,69
242,64
243,52
244,66
245,48
246,52
247,58
248,53
249,49
250,60
251,59
252,60
253,51
254,57
255,47
256,48
257,62
258,57
259,61
260,52
261,59
262,60
263,73
264,92
265,63
266,58
267,60
268,68
269,77
270,72
271,72
272,76
273,62
274,60
275,83
276,71
277,62
278,79
279,73
280,68
281,41
282,62
283,71
284,85
285,73
286,98
287,100
288,64
289,89
290,92
291,101
292,93
293,106
294,74
295,89
296,88
297,95
298,75
299,99
300,104
301,81
302,81
303,77
304,90
305,101
306,126
307,117
308,119
309,93
310,90
311,107
312,113
313,104
314,104
315,77
316,95
317,87
318,111
319,132
320,118
321,111
322,98
323,85
324,107
325,144
326,132
327,126
328,113
329,110
330,87
331,113
332,112
333,91
334,111
335,125
336,97
337,102
338,119
339,154
340,115
341,116
342,141
343,114
344,137
345,135
346,132
347,131
348,120
349,92
350,137
351,126
352,131
353,99
354,122
355,160
356,147
357,114
358,143
359,137
360,169
361,155
362,152
363,157
364,103
365,129
366,154
367,143
368,158
369,190
370,171
371,147
372,153
373,149
374,155
375,150
376,169
377,180
378,126
379,155
380,186
381,156
382,185
383,202
384,204
385,166
386,165
387,169
388,170
389,216
390,197
391,188
392,196
393,168
394,223
395,197
396,207
397,196
398,212
399,183
400,165
401,207
402,183
403,182
404,216
405,225
406,205
407,183
408,245
409,211
410,219
411,260
412,252
413,219
414,209
415,261
416,236
417,266
418,248
419,308
420,246
421,205
422,266
423,276
424,299
425,302
426,314
427,263
428,290
429,331
430,349
431,322
432,259
433,287
434,182
435,227
436,238
437,269
438,242
439,254
440,266
441,242
442,219
443,240
444,212
445,215
446,137
447,155
448,174
449,242
450,256
451,219
452,215
453,202
454,246
455,245
456,223
457,266
458,265
459,235
460,220
461,235
462,206
463,206
464,187
465,166
466,219
467,199
468,192
469,211
470,200
471,204
472,204
473,216
474,209
475,254
476,210
477,205
478,248
479,237
480,221
481,252
482,209
483,189
484,187
485,206
486,234
487,218
488,223
489,188
490,165
491,161
491,161
