time,renshu
140,45
141,103
142,124
143,70
144,64
145,70
146,45
147,72
148,104
149,91
150,77
151,86
152,75
153,43
154,93
155,183
156,131
157,69
158,77
159,77
160,64
161,86
162,151
163,159
164,145
165,187
166,112
167,228
168,227
169,301
170,197
171,287
172,232
173,227
174,231
175,351
176,397
177,249
178,327
179,220
180,203
181,217
182,260
183,295
184,161
185,181
186,214
187,220
188,316
189,219
190,284
191,142
192,171
193,143
194,153
195,152
196,271
197,260
198,171
199,187
200,163
201,155
202,161
203,293
204,262
205,170
206,185
207,158
208,205
209,178
210,257
211,340
212,183
213,172
214,168
215,135
216,175
217,211
218,234
219,163
220,160
221,194
222,147
223,177
224,183
225,145
226,72
227,73
228,83
229,75
230,104
231,81
232,139
233,118
234,129
235,128
236,135
237,112
238,183
239,217
240,151
241,139
242,119
243,122
244,136
245,204
246,209
247,112
248,117
249,125
250,132
251,117
252,180
253,223
254,127
255,237
256,118
257,132
258,141
259,202
260,189
261,126
262,133
263,119
264,127
265,146
266,206
267,212
268,99
269,112
270,121
271,125
272,126
273,182
274,234
275,122
276,107
277,125
278,118
279,138
280,206
281,207
282,183
283,104
284,118
285,142
286,126
287,187
288,187
289,128
290,111
291,133
292,565
293,103
294,189
295,180
296,142
297,108
298,117
299,120
300,126
301,183
302,213
303,113
304,114
305,137
306,121
307,124
308,199
309,230
310,239
311,128
312,144
313,136
314,140
315,267
316,276
317,140
318,138
319,139
320,135
321,146
322,222
323,223
324,166
325,125
326,135
327,152
328,143
329,248
330,300
331,134
332,128
333,189
334,153
335,139
336,204
337,267
338,161
339,114
340,228
341,145
342,162
343,239
344,234
345,157
346,138
347,150
348,300
349,181
350,208
351,170
352,151
353,157
354,161
355,143
356,161
357,218
358,276
359,151
360,146
361,170
362,171
363,162
364,239
365,236
366,138
367,142
368,123
369,132
370,153
371,205
372,248
373,149
374,157
375,154
376,137
377,156
378,228
379,260
380,150
381,160
382,147
383,160
384,166
385,235
386,245
387,199
388,157
389,155
390,147
391,183
392,222
393,243
394,157
395,147
396,169
397,173
398,182
399,216
400,248
401,189
402,193
403,149
404,157
405,163
406,190
407,219
408,154
409,171
410,179
411,164
412,187
413,229
414,240
415,188
416,149
417,170
418,166
419,174
420,242
421,265
422,181
423,185
424,162
425,193
426,138
427,417
428,324
429,191
430,183
431,181
432,175
433,166
434,258
435,316
436,160
437,186
438,157
439,137
440,168
441,222
442,236
443,163
444,154
445,185
446,299
447,194
448,183
449,165
450,138
451,122
452,152
453,151
454,119
455,194
456,231
457,153
458,152
459,148
460,150
461,146
462,245
463,205
464,192
465,191
466,181
467,163
468,171
469,203
470,172
471,141
472,130
473,135
474,107
475,125
476,185
477,222
478,116
479,110
480,136
481,166
482,127
483,219
484,206
485,98
486,141
487,113
488,547
489,103
490,153
491,193
491,193
