time,renshu
342,23
343,61
344,38
345,42
346,43
347,39
348,36
349,43
350,49
351,58
352,49
353,39
354,40
355,49
356,43
357,35
358,29
359,15
360,22
361,6
362,42
363,46
364,61
365,62
366,42
367,39
368,29
369,14
370,14
371,35
372,38
373,38
374,51
375,54
376,48
377,57
378,52
379,56
380,52
381,51
382,65
383,39
384,53
385,53
386,60
387,58
388,49
389,37
390,47
391,47
392,65
393,68
394,56
395,57
396,61
397,66
398,56
399,83
400,68
401,69
402,63
403,68
404,84
405,84
406,69
407,68
408,58
409,53
410,86
411,78
412,59
413,72
414,63
415,57
416,63
417,80
418,74
419,69
420,66
421,78
422,76
423,59
424,37
425,22
426,35
427,71
428,61
429,75
430,66
431,47
432,64
433,68
434,73
435,68
436,72
437,68
438,50
439,88
440,68
441,76
442,82
443,64
444,45
445,58
446,84
447,57
448,68
449,47
450,47
451,63
452,80
453,49
454,75
455,72
456,52
457,6
458,61
459,38
460,39
461,83
462,39
463,55
464,50
465,39
466,19
467,35
468,68
469,20
470,59
471,52
472,62
473,68
474,56
475,59
476,52
477,62
478,66
479,75
480,63
481,53
482,62
483,83
484,64
485,64
486,67
487,66
488,47
489,47
490,55
491,69
491,69
