time,renshu
250,10
251,18
252,34
253,15
254,18
255,21
256,19
257,10
258,20
259,23
260,22
261,13
262,11
263,15
264,16
265,167
266,224
267,65
268,38
269,33
270,44
271,39
272,156
273,261
274,92
275,39
276,37
277,33
278,38
279,179
280,148
281,58
282,73
283,36
284,19
285,33
286,144
287,125
288,55
289,31
290,34
291,30
292,24
293,83
294,119
295,69
296,24
297,0
298,0
299,0
300,31
301,44
302,39
303,35
304,28
305,22
306,29
307,77
308,83
309,35
310,45
311,19
312,27
313,20
314,56
315,53
316,44
317,22
318,20
319,33
320,27
321,32
322,41
323,64
324,37
325,35
326,28
327,26
328,46
329,29
330,45
331,26
332,29
333,35
334,31
335,42
336,42
337,47
338,29
339,29
340,44
341,48
342,41
343,49
344,42
345,54
346,31
347,44
348,49
349,65
350,82
351,36
352,38
353,45
354,41
355,43
356,49
357,44
358,41
359,39
360,49
361,43
362,29
363,49
364,63
365,40
366,48
367,49
368,42
369,47
370,47
371,57
372,46
373,34
374,47
375,42
376,38
377,52
378,55
379,46
380,46
381,47
382,32
383,34
384,36
385,42
386,41
387,335
388,113
389,323
390,559
391,871
392,55
393,52
394,761
395,754
396,680
397,338
398,311
399,55
400,60
401,148
402,106
403,61
404,73
405,65
406,70
407,40
408,77
409,71
410,65
411,74
412,50
413,49
414,55
415,88
416,117
417,122
418,144
419,175
420,82
421,71
422,192
423,194
424,180
425,150
426,174
427,104
428,77
429,126
430,116
431,73
432,85
433,92
434,82
435,67
436,72
437,54
438,54
439,63
440,59
441,47
442,63
443,44
444,44
445,46
446,71
447,87
448,55
449,43
450,43
451,43
452,46
453,51
454,49
455,58
456,49
457,44
458,48
459,42
460,60
461,63
462,82
463,76
464,105
465,88
466,75
467,67
468,60
469,53
470,58
471,35
472,36
473,36
474,38
475,52
476,54
477,54
478,44
479,53
480,31
481,51
482,49
483,51
484,63
485,47
486,68
487,48
488,50
489,58
490,65
491,58
491,58
