time,renshu
289,5
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,1
314,3
315,0
316,0
317,0
318,0
319,0
320,2
321,0
322,0
323,0
324,0
325,0
326,1
327,0
328,1
329,0
330,0
331,1
332,0
333,10
334,134
335,129
336,45
337,0
338,132
339,139
340,150
341,138
342,171
343,46
344,1
345,165
346,148
347,149
348,36
349,71
350,23
351,130
352,124
353,163
354,166
355,202
356,193
357,83
358,44
359,179
360,217
361,202
362,217
363,206
364,81
365,34
366,199
367,215
368,190
369,203
370,203
371,89
372,30
373,196
374,206
375,222
376,228
377,221
378,88
379,34
380,217
381,228
382,245
383,235
384,246
385,103
386,57
387,210
388,225
389,273
390,300
391,288
392,120
393,84
394,321
395,326
396,300
397,320
398,304
399,159
400,76
401,254
402,278
403,308
404,281
405,282
406,115
407,78
408,274
409,232
410,290
411,273
412,295
413,138
414,69
415,289
416,316
417,290
418,290
419,319
420,140
421,78
422,261
423,247
424,268
425,240
426,221
427,171
428,108
429,223
430,235
431,227
432,186
433,137
434,83
435,28
436,119
437,170
438,203
439,245
440,203
441,184
442,108
443,247
444,258
445,233
446,84
447,140
448,108
449,185
450,152
451,223
452,234
453,249
454,211
455,125
456,80
457,252
458,279
459,287
460,260
461,214
462,62
463,51
464,43
465,60
466,59
467,73
468,92
469,220
470,170
471,209
472,213
473,210
474,198
475,222
476,111
477,67
478,208
479,223
480,218
481,236
482,243
483,132
484,61
485,220
486,240
487,242
488,245
489,242
490,117
491,71
491,71
