time,renshu
42,3
43,14
44,7
45,4
46,5
47,10
48,4
49,5
50,8
51,10
52,12
53,12
54,4
55,7
56,11
57,9
58,9
59,12
60,15
61,19
62,19
63,17
64,18
65,18
66,12
67,8
68,16
69,20
70,17
71,11
72,12
73,10
74,8
75,10
76,9
77,20
78,18
79,21
80,16
81,15
82,11
83,14
84,13
85,17
86,14
87,17
88,13
89,13
90,14
91,26
92,49
93,57
94,38
95,29
96,46
97,12
98,37
99,28
100,34
101,30
102,35
103,46
104,45
105,85
106,105
107,114
108,90
109,140
110,122
111,153
112,155
113,122
114,130
115,111
116,92
117,158
118,140
119,159
120,116
121,125
122,111
123,102
124,120
125,94
126,132
127,114
128,117
129,151
130,168
131,149
132,200
133,201
134,166
135,183
136,200
137,211
138,248
139,168
140,280
141,174
142,249
143,242
144,180
145,241
146,224
147,256
148,209
149,271
150,303
151,254
152,265
153,238
154,241
155,242
156,207
157,311
158,51
159,54
160,50
161,54
162,42
163,55
164,118
165,97
166,68
167,75
168,89
169,31
170,44
171,48
172,50
173,55
174,47
175,47
176,39
177,54
178,52
179,52
180,53
181,50
182,53
183,47
184,32
185,38
186,34
187,73
188,78
189,67
190,66
191,34
192,46
193,59
194,56
195,55
196,60
197,55
198,52
199,53
200,42
201,41
202,47
203,63
204,54
205,35
206,40
207,40
208,30
209,37
210,39
211,34
212,55
213,54
214,21
215,41
216,44
217,36
218,27
219,31
220,37
221,38
222,39
223,35
224,38
225,27
226,18
227,19
228,16
229,21
230,23
231,34
232,27
233,39
234,31
235,47
236,40
237,58
238,59
239,42
240,32
241,48
242,58
243,57
244,43
245,71
246,131
247,47
248,68
249,60
250,63
251,66
252,67
253,57
254,62
255,39
256,49
257,57
258,54
259,54
260,69
261,59
262,37
263,53
264,37
265,55
266,74
267,73
268,56
269,55
270,53
271,66
272,54
273,62
274,73
275,111
276,35
277,47
278,60
279,78
280,43
281,34
282,71
283,60
284,32
285,50
286,67
287,62
288,76
289,45
290,49
291,61
292,60
293,65
294,47
295,85
296,70
297,56
298,45
299,73
300,69
301,44
302,68
303,67
304,26
305,50
306,114
307,63
308,49
309,44
310,32
311,58
312,55
313,44
314,56
315,35
316,58
317,45
318,23
319,61
320,55
321,48
322,75
323,44
324,79
325,74
326,54
327,68
328,58
329,52
330,92
331,73
332,43
333,59
334,58
335,58
336,45
337,68
338,57
339,30
340,57
341,79
342,40
343,60
344,58
345,60
346,35
347,57
348,61
349,43
350,66
351,45
352,59
353,29
354,51
355,49
356,66
357,56
358,55
359,52
360,69
361,61
362,67
363,64
364,42
365,70
366,47
367,43
368,51
369,58
370,56
371,42
372,75
373,73
374,53
375,62
376,42
377,60
378,64
379,47
380,46
381,43
382,41
383,51
384,59
385,53
386,41
387,53
388,42
389,45
390,51
391,58
392,44
393,54
394,62
395,50
396,55
397,57
398,73
399,68
400,59
401,46
402,51
403,64
404,55
405,50
406,55
407,60
408,41
409,48
410,58
411,52
412,59
413,67
414,62
415,71
416,41
417,62
418,57
419,60
420,60
421,69
422,56
423,36
424,71
425,64
426,55
427,62
428,63
429,62
430,23
431,67
432,77
433,68
434,84
435,73
436,57
437,67
438,55
439,59
440,59
441,66
442,36
443,62
444,38
445,44
446,48
447,45
448,45
449,48
450,78
451,63
452,53
453,54
454,57
455,62
456,88
457,62
458,46
459,35
460,25
461,73
462,57
463,38
464,46
465,35
466,46
467,42
468,31
469,41
470,44
471,44
472,40
473,42
474,37
475,52
476,56
477,49
478,31
479,46
480,25
481,28
482,18
483,17
484,60
485,23
486,24
487,14
488,30
489,35
490,30
491,35
491,35
