time,renshu
367,37
368,60
369,48
370,51
371,38
372,54
373,72
374,48
375,11
376,91
377,96
378,100
379,107
380,110
381,49
382,67
383,40
384,94
385,71
386,97
387,81
388,81
389,63
390,73
391,78
392,77
393,83
394,82
395,90
396,70
397,73
398,76
399,97
400,81
401,67
402,63
403,74
404,91
405,86
406,74
407,81
408,77
409,96
410,90
411,78
412,100
413,84
414,83
415,83
416,85
417,94
418,82
419,112
420,101
421,91
422,84
423,108
424,92
425,94
426,107
427,95
428,98
429,93
430,107
431,94
432,76
433,87
434,93
435,100
436,82
437,93
438,92
439,82
440,99
441,120
442,118
443,91
444,100
445,91
446,123
447,116
448,117
449,91
450,88
451,108
452,120
453,114
454,121
455,129
456,145
457,102
458,117
459,111
460,94
461,84
462,90
463,98
464,100
465,92
466,82
467,102
468,107
469,93
470,97
471,101
472,97
473,83
474,73
475,113
476,97
477,143
478,99
479,93
480,75
481,65
482,89
483,92
484,107
485,62
486,80
487,84
488,86
489,96
490,89
491,108
491,108
