time,renshu
127,31
128,32
129,36
130,57
131,80
132,52
133,69
134,63
135,73
136,53
137,72
138,66
139,80
140,86
141,60
142,56
143,86
144,78
145,88
146,69
147,70
148,80
149,79
150,100
151,36
152,38
153,36
154,24
155,19
156,22
157,49
158,42
159,50
160,55
161,39
162,33
163,33
164,47
165,39
166,35
167,44
168,32
169,25
170,40
171,32
172,34
173,41
174,24
175,38
176,30
177,42
178,42
179,34
180,27
181,21
182,24
183,28
184,23
185,30
186,36
187,18
188,18
189,20
190,30
191,39
192,34
193,29
194,34
195,34
196,25
197,19
198,34
199,24
200,26
201,14
202,23
203,8
204,19
205,30
206,23
207,12
208,10
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,7
246,16
247,37
248,41
249,27
250,35
251,29
252,29
253,24
254,43
255,44
256,48
257,47
258,52
259,34
260,32
261,46
262,51
263,65
264,65
265,71
266,50
267,44
268,43
269,61
270,59
271,92
272,64
273,53
274,52
275,55
276,83
277,77
278,81
279,67
280,54
281,51
282,44
283,75
284,87
285,108
286,100
287,98
288,97
289,131
290,141
291,82
292,83
293,89
294,61
295,73
296,90
297,83
298,90
299,96
300,96
301,69
302,82
303,110
304,103
305,86
306,103
307,85
308,42
309,66
310,87
311,103
312,125
313,137
314,144
315,121
316,95
317,124
318,138
319,137
320,136
321,144
322,134
323,125
324,139
325,128
326,140
327,141
328,115
329,118
330,105
331,150
332,143
333,152
334,135
335,117
336,91
337,101
338,137
339,115
340,152
341,136
342,129
343,92
344,126
345,136
346,147
347,155
348,90
349,106
350,110
351,126
352,141
353,137
354,157
355,165
356,120
357,135
358,118
359,137
360,127
361,138
362,125
363,143
364,133
365,93
366,103
367,123
368,107
369,112
370,91
371,85
372,71
373,87
374,93
375,102
376,66
377,58
378,55
379,74
380,77
381,73
382,60
383,52
384,46
385,37
386,0
387,0
388,0
389,0
390,1
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,18
441,40
442,51
443,90
444,104
445,106
446,56
447,89
448,99
449,131
450,149
451,128
452,150
453,141
454,143
455,7
456,2
457,0
458,0
459,0
460,1
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,142
472,150
473,152
474,160
475,156
476,123
477,128
478,194
479,169
480,164
481,125
482,130
483,141
484,138
485,170
486,169
487,175
488,174
489,155
490,125
491,134
491,134
