time,renshu
10,3
11,0
12,7
13,0
14,0
15,0
16,1
17,6
18,6
19,4
20,9
21,13
22,105
23,72
24,53
25,60
26,49
27,56
28,50
29,45
30,55
31,57
32,61
33,62
34,52
35,72
36,78
37,65
38,45
39,67
40,61
41,53
42,80
43,56
44,74
45,40
46,73
47,87
48,43
49,49
50,80
51,52
52,34
53,48
54,42
55,56
56,71
57,69
58,62
59,45
60,67
61,54
62,44
63,48
64,65
65,66
66,68
67,52
68,57
69,82
70,83
71,54
72,38
73,37
74,23
75,89
76,66
77,53
78,76
79,76
80,46
81,21
82,22
83,16
84,39
85,27
86,42
87,18
88,12
89,25
90,8
91,21
92,33
93,21
94,17
95,29
96,38
97,39
98,60
99,48
100,66
101,42
102,33
103,31
104,21
105,34
106,26
107,32
108,23
109,17
110,25
111,32
112,37
113,59
114,46
115,29
116,27
117,33
118,42
119,35
120,45
121,49
122,21
123,27
124,35
125,27
126,38
127,43
128,39
129,38
130,39
131,55
132,48
133,86
134,103
135,76
136,45
137,71
138,59
139,55
140,77
141,98
142,95
143,29
144,18
145,29
146,42
147,38
148,59
149,43
150,32
151,47
152,35
153,42
154,48
155,56
156,54
157,36
158,22
159,40
160,27
161,40
162,51
163,51
164,35
165,33
166,28
167,35
168,36
169,53
170,40
171,35
172,25
173,50
174,25
175,54
176,45
177,29
178,40
179,24
180,42
181,37
182,47
183,69
184,42
185,29
186,47
187,65
188,68
189,66
190,65
191,17
192,40
193,43
194,35
195,49
196,62
197,56
198,28
199,29
200,43
201,39
202,40
203,68
204,69
205,58
206,65
207,44
208,64
209,85
210,95
211,74
212,62
213,68
214,83
215,89
216,116
217,117
218,110
219,86
220,106
221,106
222,148
223,170
224,173
225,96
226,99
227,89
228,120
229,92
230,97
231,84
232,78
233,75
234,69
235,81
236,98
237,81
238,92
239,84
240,71
241,57
242,51
243,64
244,48
245,84
246,80
247,40
248,48
249,57
250,38
251,60
252,97
253,73
254,36
255,58
256,39
257,33
258,33
259,82
260,61
261,48
262,47
263,49
264,51
265,51
266,80
267,93
268,67
269,43
270,62
271,64
272,71
273,67
274,64
275,63
276,53
277,53
278,58
279,73
280,94
281,110
282,88
283,52
284,52
285,56
286,65
287,70
288,84
289,65
290,51
291,49
292,57
293,61
294,82
295,80
296,50
297,42
298,52
299,60
300,63
301,60
302,84
303,50
304,53
305,53
306,69
307,95
308,133
309,121
310,103
311,59
312,66
313,52
314,57
315,70
316,76
317,50
318,56
319,63
320,55
321,113
322,100
323,112
324,90
325,88
326,81
327,88
328,120
329,104
330,122
331,75
332,56
333,66
334,65
335,76
336,110
337,133
338,79
339,70
340,100
341,61
342,49
343,104
344,77
345,43
346,56
347,84
348,102
349,106
350,95
351,60
352,49
353,97
354,60
355,55
356,62
357,111
358,116
359,76
360,71
361,88
362,103
363,112
364,125
365,140
366,78
367,84
368,88
369,109
370,68
371,85
372,110
373,81
374,92
375,83
376,98
377,98
378,95
379,79
380,92
381,90
382,93
383,81
384,114
385,112
386,109
387,94
388,86
389,88
390,81
391,106
392,113
393,119
394,114
395,121
396,91
397,107
398,114
399,116
400,129
401,93
402,108
403,89
404,16
405,140
406,98
407,105
408,98
409,218
410,121
411,83
412,178
413,155
414,233
415,86
416,92
417,79
418,84
419,113
420,137
421,83
422,87
423,71
424,75
425,90
426,86
427,99
428,117
429,76
430,87
431,108
432,70
433,67
434,76
435,99
436,60
437,30
438,5
439,10
440,45
441,29
442,80
443,62
444,65
445,67
446,90
447,3
448,26
449,64
450,50
451,62
452,47
453,54
454,62
455,78
456,74
457,67
458,71
459,74
460,71
461,96
462,148
463,138
464,149
465,123
466,105
467,120
468,89
469,62
470,67
471,65
472,83
473,66
474,62
475,73
476,93
477,106
478,56
479,64
480,79
481,70
482,81
483,84
484,86
485,69
486,1
487,58
488,55
489,68
490,87
491,87
491,87
