time,renshu
328,114
329,122
330,119
331,96
332,75
333,86
334,53
335,55
336,96
337,93
338,32
339,33
340,58
341,40
342,59
343,83
344,68
345,38
346,42
347,50
348,78
349,64
350,58
351,57
352,43
353,28
354,47
355,47
356,51
357,99
358,91
359,42
360,42
361,42
362,55
363,62
364,96
365,84
366,47
367,40
368,38
369,33
370,100
371,129
372,141
373,89
374,38
375,19
376,0
377,94
378,139
379,110
380,83
381,82
382,51
383,50
384,84
385,104
386,97
387,68
388,62
389,65
390,61
391,66
392,100
393,88
394,47
395,70
396,59
397,53
398,79
399,70
400,102
401,48
402,51
403,58
404,65
405,52
406,62
407,64
408,44
409,54
410,42
411,84
412,64
413,79
414,89
415,53
416,83
417,64
418,50
419,66
420,75
421,76
422,36
423,45
424,40
425,45
426,64
427,224
428,97
429,38
430,37
431,38
432,41
433,48
434,75
435,63
436,33
437,24
438,55
439,44
440,39
441,65
442,51
443,23
444,45
445,39
446,53
447,43
448,70
449,33
450,27
451,44
452,42
453,41
454,51
455,81
456,72
457,36
458,22
459,32
460,37
461,31
462,43
463,62
464,63
465,55
466,32
467,56
468,41
469,23
470,40
471,43
472,23
473,35
474,34
475,44
476,83
477,72
478,40
479,39
480,32
481,31
482,44
483,58
484,64
485,47
486,26
487,26
488,22
489,37
490,64
491,73
491,73
