time,renshu
39,88
40,88
41,78
42,95
43,88
44,97
45,70
46,72
47,79
48,40
49,31
50,44
51,70
52,52
53,59
54,80
55,63
56,60
57,63
58,64
59,56
60,55
61,37
62,64
63,59
64,55
65,57
66,48
67,63
68,49
69,61
70,77
71,58
72,56
73,74
74,69
75,80
76,70
77,84
78,69
79,104
80,71
81,97
82,98
83,82
84,125
85,98
86,114
87,123
88,97
89,105
90,98
91,121
92,132
93,128
94,125
95,106
96,113
97,273
98,231
99,210
100,225
101,169
102,247
103,286
104,248
105,251
106,275
107,368
108,327
109,356
110,420
111,337
112,386
113,369
114,356
115,319
116,352
117,349
118,351
119,312
120,332
121,362
122,359
123,346
124,312
125,265
126,324
127,288
128,264
129,253
130,289
131,277
132,287
133,272
134,332
135,281
136,296
137,310
138,287
139,209
140,301
141,323
142,280
143,236
144,236
145,297
146,307
147,282
148,299
149,269
150,297
151,293
152,332
153,254
154,299
155,278
156,296
157,251
158,263
159,309
160,289
161,359
162,265
163,337
164,328
165,346
166,374
167,363
168,392
169,321
170,310
171,307
172,365
173,310
174,387
175,376
176,373
177,336
178,318
179,368
180,380
181,393
182,383
183,328
184,352
185,313
186,347
187,329
188,359
189,295
190,337
191,323
192,330
193,368
194,318
195,334
196,359
197,309
198,298
199,300
200,255
201,260
202,238
203,206
204,197
205,201
206,194
207,172
208,155
209,144
210,134
211,131
212,110
213,152
214,118
215,88
216,120
217,104
218,127
219,98
220,113
221,97
222,60
223,48
224,26
225,0
226,0
227,0
228,0
229,0
230,14
231,42
232,87
233,116
234,117
235,129
236,145
237,152
238,125
239,121
240,148
241,240
242,265
243,227
244,235
245,259
246,265
247,258
248,234
249,257
250,247
251,301
252,286
253,297
254,291
255,319
256,301
257,316
258,400
259,362
260,352
261,333
262,306
263,337
264,299
265,341
266,308
267,350
268,295
269,353
270,348
271,328
272,357
273,330
274,376
275,361
276,342
277,289
278,291
279,338
280,224
281,217
282,271
283,294
284,277
285,250
286,300
287,308
288,304
289,262
290,273
291,280
292,283
293,323
294,304
295,353
296,284
297,319
298,260
299,287
300,330
301,270
302,311
303,295
304,271
305,303
306,256
307,250
308,188
309,226
310,243
311,317
312,307
313,263
314,386
315,352
316,339
317,263
318,255
319,320
320,309
321,338
322,356
323,332
324,305
325,291
326,273
327,270
328,319
329,332
330,309
331,264
332,297
333,300
334,251
335,293
336,334
337,329
338,344
339,292
340,294
341,299
342,354
343,392
344,331
345,317
346,284
347,360
348,277
349,286
350,270
351,225
352,271
353,312
354,319
355,275
356,318
357,293
358,322
359,299
360,310
361,283
362,321
363,312
364,286
365,275
366,287
367,235
368,206
369,207
370,209
371,246
372,161
373,202
374,156
375,150
376,151
377,191
378,172
379,202
380,155
381,153
382,123
383,133
384,142
385,135
386,165
387,118
388,155
389,126
390,158
391,137
392,147
393,158
394,122
395,140
396,133
397,108
398,110
399,152
400,144
401,97
402,123
403,126
404,113
405,143
406,143
407,136
408,139
409,163
410,129
411,116
412,151
413,159
414,166
415,165
416,220
417,213
418,198
419,224
420,216
421,257
422,245
423,215
424,213
425,182
426,221
427,180
428,223
429,154
430,162
431,205
432,186
433,202
434,141
435,161
436,223
437,263
438,200
439,156
440,189
441,234
442,192
443,202
444,134
445,244
446,181
447,207
448,277
449,308
450,295
451,317
452,324
453,328
454,324
455,351
456,309
457,297
458,295
459,313
460,352
461,365
462,226
463,216
464,224
465,190
466,233
467,244
468,300
469,298
470,349
471,337
472,364
473,385
474,355
475,384
476,350
477,326
478,368
479,389
480,389
481,345
482,362
483,345
484,346
485,380
486,401
487,355
488,388
489,391
490,363
491,402
491,402
