time,renshu
143,11
144,32
145,46
146,48
147,56
148,35
149,49
150,55
151,49
152,59
153,51
154,36
155,25
156,28
157,47
158,36
159,27
160,28
161,32
162,29
163,41
164,43
165,50
166,28
167,36
168,63
169,49
170,44
171,38
172,61
173,42
174,35
175,41
176,27
177,41
178,31
179,31
180,33
181,40
182,47
183,46
184,50
185,47
186,42
187,65
188,36
189,36
190,38
191,35
192,49
193,36
194,33
195,41
196,34
197,37
198,46
199,46
200,51
201,46
202,47
203,41
204,43
205,35
206,43
207,35
208,38
209,35
210,33
211,35
212,36
213,51
214,49
215,33
216,32
217,44
218,42
219,33
220,43
221,52
222,44
223,55
224,39
225,44
226,47
227,42
228,51
229,58
230,43
231,53
232,39
233,41
234,41
235,47
236,33
237,28
238,46
239,31
240,32
241,34
242,31
243,35
244,37
245,38
246,40
247,33
248,43
249,42
250,45
251,34
252,67
253,38
254,42
255,39
256,35
257,34
258,41
259,36
260,30
261,23
262,27
263,35
264,50
265,33
266,39
267,43
268,33
269,47
270,31
271,28
272,39
273,45
274,43
275,38
276,36
277,33
278,35
279,48
280,39
281,38
282,35
283,41
284,35
285,36
286,42
287,44
288,38
289,41
290,50
291,48
292,54
293,38
294,36
295,39
296,47
297,37
298,41
299,33
300,41
301,52
302,32
303,30
304,37
305,42
306,44
307,57
308,44
309,38
310,44
311,43
312,52
313,46
314,50
315,33
316,34
317,50
318,48
319,50
320,53
321,52
322,47
323,47
324,46
325,52
326,46
327,46
328,44
329,46
330,56
331,60
332,44
333,54
334,67
335,68
336,60
337,38
338,36
339,62
340,62
341,46
342,55
343,50
344,48
345,55
346,50
347,51
348,48
349,70
350,58
351,51
352,55
353,72
354,60
355,43
356,59
357,56
358,55
359,47
360,75
361,62
362,62
363,76
364,42
365,34
366,59
367,51
368,60
369,68
370,56
371,72
372,70
373,73
374,83
375,72
376,70
377,58
378,70
379,68
380,76
381,77
382,78
383,71
384,67
385,60
386,63
387,61
388,69
389,63
390,78
391,89
392,67
393,73
394,80
395,83
396,79
397,82
398,93
399,62
400,67
401,64
402,73
403,73
404,61
405,64
406,74
407,80
408,79
409,62
410,63
411,83
412,71
413,78
414,71
415,82
416,72
417,74
418,76
419,69
420,64
421,66
422,86
423,88
424,90
425,101
426,72
427,86
428,68
429,73
430,82
431,92
432,62
433,78
434,69
435,70
436,92
437,73
438,70
439,75
440,70
441,82
442,39
443,70
444,64
445,64
446,37
447,63
448,64
449,72
450,83
451,75
452,70
453,76
454,50
455,62
456,75
457,75
458,67
459,65
460,60
461,74
462,80
463,76
464,73
465,86
466,82
467,74
468,60
469,66
470,67
471,59
472,70
473,84
474,85
475,71
476,76
477,71
478,64
479,54
480,72
481,62
482,77
483,74
484,89
485,70
486,70
487,85
488,76
489,85
490,62
491,72
491,72
