time,renshu
154,55
155,58
156,77
157,73
158,68
159,57
160,61
161,90
162,130
163,170
164,218
165,222
166,167
167,264
168,361
169,435
170,203
171,202
172,234
173,223
174,267
175,349
176,252
177,233
178,212
179,219
180,240
181,302
182,290
183,256
184,215
185,199
186,190
187,273
188,299
189,305
190,286
191,199
192,252
193,233
194,205
195,236
196,281
197,295
198,214
199,222
200,204
201,197
202,261
203,280
204,271
205,202
206,214
207,254
208,242
209,235
210,267
211,195
212,200
213,170
214,127
215,150
216,160
217,162
218,183
219,163
220,159
221,158
222,167
223,173
224,183
225,122
226,70
227,95
228,105
229,105
230,143
231,135
232,173
233,142
234,151
235,158
236,191
237,206
238,225
239,253
240,235
241,236
242,235
243,201
244,237
245,256
246,268
247,240
248,258
249,224
250,226
251,261
252,263
253,327
254,241
255,228
256,293
257,245
258,283
259,318
260,298
261,227
262,203
263,275
264,245
265,294
266,324
267,325
268,258
269,215
270,226
271,275
272,244
273,389
274,345
275,350
276,247
277,259
278,261
279,287
280,290
281,322
282,288
283,279
284,254
285,270
286,297
287,338
288,356
289,321
290,273
291,310
292,261
293,304
294,378
295,427
296,295
297,267
298,259
299,300
300,307
301,264
302,417
303,295
304,231
305,296
306,256
307,298
308,275
309,317
310,278
311,327
312,301
313,280
314,349
315,296
316,364
317,302
318,310
319,316
320,342
321,345
322,374
323,339
324,353
325,332
326,298
327,292
328,320
329,350
330,417
331,322
332,352
333,309
334,298
335,350
336,327
337,387
338,343
339,264
340,315
341,313
342,302
343,392
344,387
345,326
346,311
347,261
348,350
349,337
350,323
351,252
352,339
353,348
354,287
355,308
356,390
357,416
358,362
359,318
360,356
361,317
362,336
363,340
364,422
365,385
366,345
367,324
368,266
369,324
370,327
371,347
372,473
373,456
374,375
375,449
376,486
377,523
378,585
379,496
380,429
381,397
382,380
383,399
384,462
385,515
386,492
387,443
388,407
389,401
390,464
391,497
392,474
393,481
394,503
395,447
396,456
397,421
398,489
399,485
400,449
401,458
402,406
403,461
404,457
405,509
406,460
407,515
408,473
409,496
410,478
411,470
412,530
413,515
414,566
415,475
416,494
417,484
418,416
419,512
420,659
421,573
422,455
423,469
424,510
425,449
426,500
427,571
428,689
429,566
430,510
431,500
432,509
433,599
434,683
435,721
436,527
437,453
438,480
439,486
440,517
441,609
442,580
443,537
444,484
445,482
446,503
447,444
448,646
449,546
450,481
451,472
452,445
453,456
454,555
455,635
456,614
457,494
458,450
459,440
460,352
461,528
462,551
463,452
464,436
465,364
466,469
467,461
468,549
469,504
470,532
471,560
472,522
473,478
474,513
475,527
476,640
477,646
478,526
479,497
480,458
481,422
482,476
483,512
484,723
485,569
486,530
487,356
488,465
489,534
490,631
491,614
491,614
