time,renshu
360,175
361,363
362,405
363,467
364,607
365,619
366,394
367,369
368,374
369,340
370,369
371,491
372,540
373,363
374,414
375,416
376,379
377,466
378,639
379,646
380,458
381,455
382,432
383,412
384,493
385,502
386,451
387,398
388,361
389,334
390,367
391,352
392,393
393,452
394,444
395,316
396,327
397,343
398,393
399,457
400,473
401,589
402,347
403,390
404,363
405,384
406,459
407,494
408,344
409,380
410,336
411,333
412,343
413,383
414,390
415,324
416,279
417,299
418,294
419,342
420,378
421,397
422,209
423,287
424,286
425,265
426,260
427,461
428,435
429,317
430,258
431,296
432,268
433,307
434,405
435,415
436,259
437,283
438,303
439,270
440,317
441,402
442,450
443,260
444,257
445,315
446,343
447,326
448,358
449,266
450,248
451,247
452,261
453,244
454,264
455,379
456,378
457,282
458,276
459,279
460,275
461,310
462,344
463,284
464,288
465,278
466,310
467,329
468,378
469,316
470,269
471,250
472,266
473,274
474,235
475,266
476,389
477,397
478,250
479,251
480,238
481,383
482,144
483,428
484,414
485,305
486,285
487,254
488,270
489,302
490,409
491,461
491,461
