time,renshu
152,22
153,21
154,39
155,53
156,87
157,46
158,41
159,49
160,23
161,90
162,97
163,129
164,109
165,148
166,165
167,268
168,272
169,154
170,102
171,78
172,112
173,89
174,103
175,113
176,145
177,103
178,68
179,105
180,92
181,132
182,133
183,131
184,100
185,78
186,75
187,111
188,162
189,116
190,115
191,73
192,102
193,88
194,86
195,101
196,120
197,116
198,79
199,88
200,80
201,113
202,91
203,142
204,147
205,102
206,97
207,106
208,99
209,118
210,123
211,123
212,97
213,111
214,100
215,93
216,143
217,161
218,175
219,137
220,160
221,174
222,212
223,183
224,211
225,139
226,103
227,91
228,75
229,88
230,111
231,93
232,92
233,111
234,86
235,102
236,92
237,93
238,117
239,117
240,89
241,101
242,162
243,148
244,154
245,195
246,215
247,107
248,114
249,106
250,159
251,173
252,214
253,190
254,151
255,163
256,132
257,113
258,160
259,212
260,177
261,150
262,136
263,145
264,159
265,474
266,606
267,251
268,143
269,124
270,120
271,136
272,508
273,625
274,285
275,163
276,139
277,149
278,162
279,437
280,577
281,244
282,228
283,142
284,181
285,191
286,456
287,669
288,257
289,170
290,159
291,178
292,172
293,460
294,607
295,297
296,169
297,140
298,199
299,173
300,394
301,635
302,285
303,152
304,143
305,159
306,185
307,434
308,581
309,306
310,257
311,143
312,179
313,176
314,356
315,461
316,260
317,173
318,148
319,142
320,153
321,240
322,236
323,271
324,161
325,148
326,203
327,155
328,171
329,228
330,195
331,155
332,121
333,157
334,155
335,272
336,259
337,252
338,147
339,142
340,274
341,185
342,237
343,258
344,245
345,155
346,157
347,182
348,242
349,258
350,238
351,167
352,170
353,160
354,175
355,190
356,185
357,224
358,227
359,161
360,161
361,179
362,194
363,205
364,251
365,233
366,169
367,144
368,158
369,188
370,247
371,269
372,251
373,175
374,182
375,182
376,191
377,239
378,291
379,213
380,136
381,148
382,167
383,177
384,186
385,240
386,254
387,159
388,148
389,176
390,172
391,224
392,255
393,196
394,167
395,154
396,222
397,165
398,206
399,263
400,261
401,329
402,0
403,489
404,681
405,854
406,288
407,297
408,599
409,509
410,487
411,340
412,263
413,292
414,322
415,451
416,438
417,531
418,536
419,729
420,340
421,339
422,543
423,555
424,494
425,471
426,535
427,465
428,439
429,412
430,396
431,389
432,378
433,432
434,480
435,496
436,318
437,343
438,256
439,287
440,358
441,380
442,348
443,220
444,231
445,272
446,366
447,371
448,320
449,253
450,234
451,226
452,222
453,274
454,296
455,338
456,370
457,270
458,273
459,236
460,203
461,288
462,460
463,370
464,323
465,331
466,301
467,338
468,348
469,273
470,265
471,255
472,227
473,244
474,240
475,297
476,378
477,383
478,204
479,201
480,249
481,293
482,270
483,418
484,405
485,260
486,222
487,309
488,280
489,329
490,484
491,495
491,495
