time,renshu
42,1
43,6
44,4
45,3
46,0
47,3
48,3
49,7
50,5
51,3
52,6
53,8
54,13
55,14
56,19
57,10
58,8
59,5
60,8
61,6
62,7
63,11
64,16
65,9
66,15
67,4
68,10
69,10
70,18
71,6
72,15
73,15
74,12
75,16
76,7
77,15
78,10
79,10
80,21
81,15
82,22
83,22
84,18
85,15
86,11
87,16
88,18
89,3
90,21
91,18
92,14
93,20
94,16
95,42
96,30
97,25
98,21
99,16
100,24
101,27
102,25
103,37
104,26
105,14
106,6
107,0
108,0
109,0
110,0
111,9
112,33
113,34
114,11
115,7
116,2
117,1
118,0
119,1
120,0
121,2
122,2
123,0
124,18
125,22
126,28
127,46
128,73
129,69
130,61
131,94
132,85
133,95
134,88
135,114
136,121
137,98
138,106
139,103
140,115
141,103
142,127
143,141
144,106
145,127
146,133
147,162
148,146
149,130
150,68
151,172
152,123
153,185
154,164
155,171
156,147
157,168
158,152
159,149
160,112
161,131
162,106
163,120
164,84
165,96
166,96
167,120
168,102
169,128
170,135
171,132
172,118
173,141
174,130
175,111
176,124
177,112
178,122
179,112
180,114
181,112
182,107
183,113
184,115
185,118
186,118
187,112
188,112
189,103
190,129
191,135
192,152
193,130
194,151
195,122
196,118
197,128
198,121
199,117
200,118
201,140
202,131
203,131
204,127
205,136
206,145
207,139
208,170
209,140
210,132
211,139
212,160
213,141
214,139
215,148
216,135
217,153
218,125
219,108
220,122
221,77
222,115
223,98
224,108
225,84
226,80
227,84
228,84
229,90
230,105
231,101
232,110
233,88
234,111
235,106
236,95
237,132
238,94
239,94
240,98
241,97
242,100
243,137
244,83
245,100
246,104
247,87
248,85
249,112
250,85
251,101
252,106
253,87
254,108
255,95
256,49
257,82
258,91
259,73
260,96
261,108
262,94
263,98
264,109
265,74
266,87
267,108
268,94
269,111
270,116
271,89
272,114
273,96
274,107
275,116
276,109
277,90
278,97
279,110
280,115
281,102
282,123
283,103
284,108
285,117
286,95
287,109
288,97
289,107
290,109
291,109
292,110
293,100
294,129
295,85
296,99
297,112
298,102
299,104
300,95
301,103
302,103
303,129
304,115
305,106
306,153
307,97
308,99
309,111
310,113
311,121
312,112
313,99
314,110
315,109
316,96
317,104
318,125
319,111
320,139
321,125
322,143
323,114
324,133
325,133
326,143
327,144
328,155
329,110
330,140
331,135
332,147
333,115
334,140
335,124
336,143
337,105
338,142
339,147
340,157
341,134
342,151
343,135
344,148
345,140
346,161
347,149
348,143
349,125
350,147
351,169
352,152
353,142
354,165
355,146
356,177
357,145
358,107
359,145
360,169
361,181
362,149
363,163
364,142
365,133
366,183
367,144
368,160
369,166
370,139
371,135
372,119
373,175
374,138
375,165
376,134
377,147
378,152
379,147
380,173
381,141
382,146
383,144
384,149
385,114
386,149
387,156
388,142
389,158
390,165
391,175
392,141
393,165
394,155
395,161
396,156
397,154
398,189
399,179
400,116
401,156
402,170
403,159
404,158
405,148
406,117
407,148
408,159
409,139
410,145
411,167
412,127
413,132
414,167
415,150
416,131
417,151
418,168
419,143
420,165
421,161
422,171
423,153
424,169
425,163
426,171
427,154
428,183
429,170
430,199
431,172
432,226
433,173
434,171
435,183
436,197
437,227
438,282
439,190
440,180
441,190
442,168
443,167
444,185
445,201
446,173
447,182
448,165
449,192
450,193
451,171
452,181
453,199
454,193
455,198
456,195
457,192
458,203
459,196
460,197
461,223
462,236
463,200
464,232
465,239
466,261
467,246
468,272
469,267
470,250
471,204
472,194
473,194
474,197
475,196
476,180
477,189
478,171
479,197
480,190
481,195
482,192
483,216
484,209
485,190
486,208
487,209
488,193
489,193
490,188
491,206
491,206
