time,renshu
123,39
124,60
125,21
126,19
127,20
128,13
129,11
130,26
131,26
132,18
133,29
134,18
135,13
136,16
137,19
138,18
139,9
140,16
141,19
142,11
143,20
144,13
145,14
146,29
147,31
148,31
149,16
150,11
151,10
152,16
153,30
154,21
155,18
156,23
157,15
158,26
159,26
160,24
161,22
162,30
163,15
164,32
165,29
166,19
167,26
168,29
169,35
170,19
171,18
172,30
173,27
174,25
175,26
176,39
177,25
178,22
179,32
180,42
181,35
182,24
183,24
184,31
185,18
186,38
187,24
188,31
189,35
190,30
191,28
192,31
193,17
194,27
195,38
196,38
197,27
198,25
199,16
200,15
201,26
202,26
203,41
204,27
205,8
206,7
207,8
208,14
209,1
210,8
211,6
212,5
213,8
214,3
215,8
216,3
217,2
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,1
236,5
237,8
238,9
239,16
240,10
241,24
242,16
243,20
244,21
245,24
246,28
247,28
248,35
249,45
250,24
251,44
252,37
253,35
254,43
255,14
256,20
257,26
258,36
259,43
260,49
261,20
262,35
263,46
264,35
265,55
266,49
267,50
268,40
269,36
270,51
271,41
272,61
273,51
274,65
275,58
276,35
277,49
278,33
279,49
280,26
281,24
282,39
283,21
284,22
285,31
286,34
287,37
288,5
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,2
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,1
311,0
312,0
313,1
314,0
315,0
316,1
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,1
328,0
329,1
330,2
331,0
332,0
333,0
334,0
335,0
336,1
337,0
338,0
339,1
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,74
362,89
363,64
364,212
365,92
366,92
367,90
368,135
369,93
370,45
371,89
372,111
373,76
374,77
375,100
376,94
377,109
378,106
379,88
380,92
381,76
382,75
383,46
384,58
385,83
386,96
387,92
388,95
389,74
390,108
391,100
392,140
393,90
394,54
395,66
396,60
397,68
398,52
399,56
400,67
401,81
402,47
403,52
404,47
405,50
406,59
407,42
408,53
409,60
410,55
411,52
412,46
413,47
414,46
415,73
416,62
417,73
418,60
419,72
420,49
421,37
422,31
423,34
424,37
425,36
426,23
427,44
428,50
429,54
430,77
431,67
432,76
433,95
434,98
435,88
436,89
437,95
438,109
439,98
440,92
441,123
442,117
443,97
444,118
445,91
446,59
447,68
448,122
449,82
450,93
451,83
452,95
453,107
454,121
455,130
456,139
457,132
458,117
459,45
460,38
461,90
462,84
463,59
464,101
465,73
466,85
467,86
468,68
469,61
470,61
471,78
472,83
473,71
474,54
475,63
476,125
477,99
478,83
479,99
480,137
481,76
482,95
483,96
484,104
485,84
486,69
487,46
488,79
489,66
490,81
491,67
491,67
