time,renshu
403,3
404,54
405,69
406,93
407,68
408,87
409,67
410,87
411,82
412,74
413,80
414,102
415,89
416,95
417,98
418,88
419,99
420,93
421,102
422,112
423,77
424,71
425,65
426,100
427,78
428,80
429,79
430,79
431,85
432,82
433,67
434,79
435,65
436,85
437,61
438,64
439,90
440,86
441,111
442,87
443,106
444,96
445,147
446,97
447,87
448,112
449,148
450,93
451,106
452,120
453,117
454,99
455,150
456,105
457,132
458,150
459,224
460,119
461,104
462,107
463,86
464,65
465,84
466,92
467,89
468,123
469,99
470,144
471,117
472,124
473,118
474,139
475,118
476,104
477,116
478,111
479,141
480,111
481,126
482,135
483,142
484,144
485,117
486,125
487,115
488,131
489,145
490,142
491,130
491,130
