time,renshu
381,1
382,0
383,0
384,32
385,28
386,50
387,21
388,21
389,17
390,28
391,30
392,39
393,25
394,30
395,49
396,25
397,57
398,44
399,68
400,66
401,49
402,47
403,45
404,53
405,60
406,61
407,94
408,41
409,45
410,37
411,53
412,62
413,78
414,63
415,44
416,62
417,52
418,67
419,72
420,87
421,82
422,57
423,51
424,76
425,59
426,81
427,70
428,82
429,54
430,69
431,88
432,84
433,85
434,64
435,85
436,82
437,87
438,79
439,47
440,78
441,71
442,70
443,54
444,57
445,74
446,76
447,83
448,77
449,51
450,58
451,53
452,57
453,62
454,67
455,80
456,68
457,48
458,48
459,33
460,49
461,75
462,63
463,60
464,53
465,39
466,54
467,43
468,64
469,56
470,72
471,56
472,51
473,43
474,51
475,36
476,80
477,66
478,42
479,42
480,56
481,50
482,73
483,79
484,68
485,39
486,57
487,45
488,40
489,60
490,96
491,80
491,80
